key,mean,std,min,max,skew,kurt,trend_slope,max_drawdown,std_cm,skew_cm,kurt_cm,trend_slope_cm,max_drawdown_cm,date,stock_id
20210325-6103,81.265,13.84228164397441,57.84,98.6,-0.5369829604827839,-1.1229175368404356,3.9195757575757573,-0.14665314401622712,高波動,分布略偏左,分布平坦（較均勻）,明顯上升,股價有明顯跌幅,20210325,6103
20210325-6589,121.276,16.036638744519443,105.05,150.07,1.039789679471779,-0.7745495478558571,4.405333333333332,-0.08945133050186363,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價小幅回調,20210325,6589
20210326-3021,26.025,2.6875484491756905,21.5,28.73,-0.963825002852542,-0.8907525022773708,0.7251515151515151,-0.053602506091193845,中等波動,分布略偏左,接近常態,明顯上升,股價小幅回調,20210326,3021
20210326-3122,45.442,3.1534383351087323,40.49,51.7,0.37490289477383104,-0.1121006722416622,0.16727272727272718,-0.18259187620889758,高波動,分布略偏右,接近常態,略有上升,股價有明顯跌幅,20210326,3122
20210330-3552,271.60900000000004,32.93311890955838,214.97,300.57,-0.8612059828313351,-1.1470715970718404,-9.047333333333333,-0.2847922280999434,高波動,分布略偏左,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20210330,3552
20210330-6103,86.997,7.1642539349498495,76.58,98.6,-0.03160334303077029,-0.9542621663569522,-0.2849090909090909,-0.21997971602434077,高波動,分布接近對稱,接近常態,明顯下降,股價有明顯跌幅,20210330,6103
20210330-6589,132.15699999999998,18.74237151483237,105.05,153.0,-0.38653626223886206,-1.5820029944167155,5.824909090909091,-0.033784234024122034,高波動,分布略偏左,分布平坦（較均勻）,明顯上升,股價一路上漲,20210330,6589
20210331-3093,56.983000000000004,3.07751721720971,53.29,61.15,0.23076154082190298,-1.7003810517151918,-0.6164242424242419,-0.1285363859362224,高波動,分布接近對稱,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20210331,3093
20210401-4419,18.352,0.9217350788353212,17.5,19.44,0.328241563263702,-1.8042108581082033,-0.27187878787878783,-0.09979423868312763,低波動,分布略偏右,分布平坦（較均勻）,明顯下降,股價小幅回調,20210401,4419
20210401-6590,64.146,5.854704091583106,57.47,73.59,0.48316019076607586,-1.3212946607839293,-1.8498181818181822,-0.2190515015627124,高波動,分布略偏右,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20210401,6590
20210406-1592,2.643,0.14885115608105512,2.37,2.84,-0.07495853848796813,-0.6235444508645167,0.013757575757575764,-0.09859154929577459,低波動,分布接近對稱,接近常態,趨勢相對平穩,股價小幅回調,20210406,1592
20210406-2597,85.65,1.9294616405158742,82.89,88.7,0.2909470394875023,-1.1529879465536277,-0.20957575757575733,-0.06550169109357387,中等波動,分布接近對稱,分布平坦（較均勻）,明顯下降,股價小幅回調,20210406,2597
20210406-3362,122.28099999999999,8.82867355080403,108.77,137.08,-0.18463039480291626,-0.5335046735660525,-1.2759393939393944,-0.2065217391304349,高波動,分布接近對稱,接近常態,明顯下降,股價有明顯跌幅,20210406,3362
20210406-5272,39.675,2.228134496239703,37.11,43.86,1.0206926274191936,-0.4128478370694322,-0.5140000000000002,-0.1538987688098495,中等波動,分布明顯右偏（偶爾有高價）,接近常態,明顯下降,股價有明顯跌幅,20210406,5272
20210406-6103,87.523,5.983625898139765,76.91,98.6,0.24859140762342646,-0.13827152508251084,-1.173272727272727,-0.21997971602434077,高波動,分布接近對稱,接近常態,明顯下降,股價有明顯跌幅,20210406,6103
20210407-1517,27.377999999999997,1.4275293341994775,24.93,29.31,-0.3870059268149062,-1.0753703768765117,0.29200000000000004,-0.10836909871244639,中等波動,分布略偏左,分布平坦（較均勻）,明顯上升,股價有明顯跌幅,20210407,1517
20210407-3093,55.583000000000006,2.8157140400892193,53.21,61.15,1.3020899456589183,-0.34939347466786597,-0.7672121212121207,-0.12984464431725262,中等波動,分布明顯右偏（偶爾有高價）,接近常態,明顯下降,股價有明顯跌幅,20210407,3093
20210407-5310,40.245999999999995,2.6817871321606077,34.83,43.73,-0.8801077579581178,-0.3394176573197978,-0.7380606060606058,-0.20352160987880172,中等波動,分布略偏左,接近常態,明顯下降,股價有明顯跌幅,20210407,5310
20210407-6494,99.1,2.981576764062937,93.69,104.43,-0.2634605619111669,-0.06301674932931345,-0.38787878787878804,-0.10284401034185586,中等波動,分布接近對稱,接近常態,明顯下降,股價有明顯跌幅,20210407,6494
20210408-1438,31.665000000000003,0.37244686421913437,31.17,32.17,-0.002846888757036376,-1.4731700734358149,0.029272727272727287,-0.026816339257873384,低波動,分布接近對稱,分布平坦（較均勻）,趨勢相對平穩,股價一路上漲,20210408,1438
20210408-2108,120.42999999999999,8.536008695194985,112.28,138.66,1.2579557050754897,0.03619821417214153,-2.0299393939393937,-0.19024953122746283,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯下降,股價有明顯跌幅,20210408,2108
20210408-2457,34.611000000000004,1.617930433884256,32.08,36.94,0.10733878651948317,-1.1626159211619718,-0.4930303030303031,-0.13156469951272332,中等波動,分布接近對稱,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20210408,2457
20210408-2465,45.302,4.251629230202358,36.65,50.28,-0.9866882185090091,-0.34181056526480935,-1.2066666666666668,-0.2710819411296739,高波動,分布略偏左,接近常態,明顯下降,股價有明顯跌幅,20210408,2465
20210408-2609,28.863999999999997,4.040622064319635,24.22,35.53,0.5019361217842933,-1.328673290596049,1.2735757575757578,-0.04953560371517022,高波動,分布略偏右,分布平坦（較均勻）,明顯上升,股價一路上漲,20210408,2609
20210408-3149,68.088,1.9984482869355285,64.66,72.23,0.5669983753582734,0.47151734151756663,0.09478787878787832,-0.07496423462088711,中等波動,分布略偏右,接近常態,略有上升,股價小幅回調,20210408,3149
20210408-5302,15.830000000000002,0.8923128499703576,14.5,17.1,0.0917397098021572,-1.2381851876114522,-0.21636363636363642,-0.15204678362573107,低波動,分布接近對稱,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20210408,5302
20210408-5529,33.519999999999996,2.4536503418376476,29.96,36.86,0.09315726040238774,-1.2530979401290907,0.7717575757575755,-0.01931260229132569,中等波動,分布接近對稱,分布平坦（較均勻）,明顯上升,股價一路上漲,20210408,5529
20210408-6150,178.80599999999998,13.694079986135128,152.75,203.94,-0.14059869996339347,0.13773072288619703,-1.4212121212121205,-0.25100519760713935,高波動,分布接近對稱,接近常態,明顯下降,股價有明顯跌幅,20210408,6150
20210408-6237,149.921,7.075892483951718,137.83,164.81,0.591779081933875,0.5366912402771997,-0.44709090909090915,-0.1637036587585704,高波動,分布略偏右,接近常態,明顯下降,股價有明顯跌幅,20210408,6237
20210409-2399,29.556,2.331485935335376,25.38,33.21,0.11161854557217125,-0.3334756116402291,-0.5610909090909092,-0.2357723577235773,中等波動,分布接近對稱,接近常態,明顯下降,股價有明顯跌幅,20210409,2399
20210409-3230,20.428,1.2686283056032515,18.35,22.64,0.05221878912855413,-0.45997777965165154,-0.007030303030303012,-0.18948763250883388,中等波動,分布接近對稱,接近常態,趨勢相對平穩,股價有明顯跌幅,20210409,3230
20210409-4304,7.199,0.5536234179375806,6.43,8.38,0.9918580736872493,0.328440085371164,-0.10818181818181818,-0.23269689737470178,低波動,分布略偏右,接近常態,略有下降,股價有明顯跌幅,20210409,4304
20210409-5245,45.638999999999996,1.4569561115940026,43.3,47.72,0.21417939161612098,-1.0332596316287483,0.004060606060606082,-0.08765276021913197,中等波動,分布接近對稱,分布平坦（較均勻）,趨勢相對平穩,股價小幅回調,20210409,5245
20210409-8277,15.99,0.8002777295692064,14.85,17.25,0.4087619579007208,-1.1411110311146602,0.18060606060606077,-0.08049535603715165,低波動,分布略偏右,分布平坦（較均勻）,略有上升,股價小幅回調,20210409,8277
20210412-1471,13.1,0.9530652303663867,11.8,14.9,0.6400160710780417,-0.6560727211514172,0.1484848484848484,-0.14765100671140946,低波動,分布略偏右,接近常態,略有上升,股價有明顯跌幅,20210412,1471
20210412-1517,27.631,1.4268181383764365,25.71,29.49,-0.12590552999405183,-1.4605800078697495,0.14624242424242406,-0.1228249744114636,中等波動,分布接近對稱,分布平坦（較均勻）,略有上升,股價有明顯跌幅,20210412,1517
20210412-2014,29.268,3.5665538922980917,24.21,34.68,-0.28219030936866907,-1.2086493127266398,1.1300606060606064,-0.015298157976896721,高波動,分布接近對稱,分布平坦（較均勻）,明顯上升,股價一路上漲,20210412,2014
20210412-3046,23.829,0.5356501760581353,23.37,25.03,1.4375317857077674,0.429148726322254,-0.057393939393939344,-0.06632041550139832,低波動,分布明顯右偏（偶爾有高價）,接近常態,略有下降,股價小幅回調,20210412,3046
20210412-3058,20.104,0.847823356864179,18.79,21.57,0.3990221091217774,-0.7511485927788697,0.012363636363636528,-0.11326097215667777,低波動,分布略偏右,接近常態,趨勢相對平穩,股價有明顯跌幅,20210412,3058
20210412-3308,16.94,0.6746192341692537,16.08,17.95,0.22018985525421425,-1.3685937643051123,-0.12618181818181826,-0.10417827298050145,低波動,分布接近對稱,分布平坦（較均勻）,略有下降,股價有明顯跌幅,20210412,3308
20210412-5344,18.585,0.7352437237633059,17.8,20.4,1.9198605754081415,1.8476455822793234,0.1493939393939393,-0.0378378378378378,低波動,分布明顯右偏（偶爾有高價）,常有極端值,略有上升,股價一路上漲,20210412,5344
20210412-6582,248.329,15.74966768608856,232.2,283.63,1.3702421463281942,0.4527243051928407,4.283212121212123,-0.04904652936689544,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價一路上漲,20210412,6582
20210412-6668,86.97200000000001,3.920214846720064,81.2,93.18,0.19975886839856372,-1.1059049920186466,-0.7046060606060606,-0.12856836230950852,高波動,分布接近對稱,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20210412,6668
20210413-1418,11.99,0.44271887242357294,11.4,12.5,-0.4030636339810092,-1.6891997161676462,0.07757575757575756,-0.08064516129032258,低波動,分布略偏左,分布平坦（較均勻）,略有上升,股價小幅回調,20210413,1418
20210413-2108,116.707,3.5383079760435385,112.28,122.72,0.3526333518537414,-1.1956217467558223,0.44551515151515153,-0.06596788952666162,高波動,分布略偏右,分布平坦（較均勻）,明顯上升,股價小幅回調,20210413,2108
20210413-3006,130.052,8.414211259001707,120.59,144.8,0.7187095183921535,-0.8773326899504754,2.5476363636363635,-0.05227593376401569,高波動,分布略偏右,接近常態,明顯上升,股價小幅回調,20210413,3006
20210413-6643,364.39700000000005,22.853408231110244,329.16,398.34,0.21689003929855244,-1.1533899755035353,-4.3178787878787865,-0.17367073354420834,高波動,分布接近對稱,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20210413,6643
20210413-7402,36.669,1.0276883444572757,35.22,37.93,-0.2775843919920245,-1.4944485204765694,0.08660606060606081,-0.0632978723404256,中等波動,分布接近對稱,分布平坦（較均勻）,略有上升,股價小幅回調,20210413,7402
20210414-4726,46.2,2.058046538724419,43.45,49.8,0.5757806027213249,-0.7466439098819806,-0.4284848484848486,-0.12751004016064246,中等波動,分布略偏右,接近常態,明顯下降,股價有明顯跌幅,20210414,4726
20210415-3228,272.956,26.289695150592966,232.8,309.91,0.12520410429498421,-1.138805766908829,-6.037333333333335,-0.2488141718563454,高波動,分布接近對稱,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20210415,3228
20210415-3661,461.035,37.33354322857664,399.5,506.69,-0.6583818404585138,-1.1198529623085283,-3.10321212121212,-0.2115494681165999,高波動,分布略偏左,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20210415,3661
20210416-3138,205.61700000000002,14.394806972577904,189.33,232.02,0.5995734479033663,-0.9924849985755939,-3.1695151515151525,-0.18399275924489267,高波動,分布略偏右,接近常態,明顯下降,股價有明顯跌幅,20210416,3138
20210419-3379,16.036,0.7752304316925538,14.53,17.21,-0.5380125720744038,-0.3917597343601358,-0.07236363636363632,-0.1557234166182453,低波動,分布略偏左,接近常態,略有下降,股價有明顯跌幅,20210419,3379
20210419-3687,67.99300000000001,2.5993676581473073,62.53,70.87,-0.9100258327076124,-0.05927387291905317,0.2560606060606056,-0.1165583498163323,中等波動,分布略偏左,接近常態,明顯上升,股價有明顯跌幅,20210419,3687
20210420-3228,248.027,30.381123543703534,193.51,300.7,-0.1769087538118914,-0.35981786095451707,-7.742727272727274,-0.3564682407715331,高波動,分布接近對稱,接近常態,明顯下降,股價大幅波動（腰斬級）,20210420,3228
20210420-3661,437.942,36.697815193823196,393.17,493.04,0.3696561509164256,-1.367477044896377,-2.736606060606059,-0.20255963005030017,高波動,分布略偏右,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20210420,3661
20210421-1608,25.035,2.3846278535654153,21.65,28.88,0.061620977224156395,-1.1219606958383008,0.33884848484848484,-0.20567867036011073,中等波動,分布接近對稱,分布平坦（較均勻）,明顯上升,股價有明顯跌幅,20210421,1608
20210421-1905,24.133,1.9128050954902145,20.88,26.48,-0.47419348197844635,-1.2058025618498804,-0.47509090909090895,-0.2114803625377644,中等波動,分布略偏左,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20210421,1905
20210421-2007,15.319999999999999,0.6377913277693404,14.5,16.15,0.2833353400367762,-1.5375697581146706,0.03939393939393942,-0.09937888198757772,低波動,分布接近對稱,分布平坦（較均勻）,趨勢相對平穩,股價小幅回調,20210421,2007
20210421-2022,20.134,1.029111806904921,18.14,21.91,-0.23713489346538574,-0.00045960973409497896,0.012484848484848618,-0.14109848484848486,中等波動,分布接近對稱,接近常態,趨勢相對平穩,股價有明顯跌幅,20210421,2022
20210421-5608,22.601,0.9196792919273546,20.72,23.82,-1.0345806348721645,-0.0564265063868552,-0.045515151515151474,-0.130142737195634,低波動,分布明顯左偏（偶爾有低價）,接近常態,趨勢相對平穩,股價有明顯跌幅,20210421,5608
20210422-1616,10.637,0.7323637529716133,9.32,11.85,0.13768246836584994,-0.29546926022477704,-0.06478787878787876,-0.2135021097046413,低波動,分布接近對稱,接近常態,略有下降,股價有明顯跌幅,20210422,1616
20210422-2017,17.938,0.7698888808710563,16.23,18.63,-1.4124512225150587,0.311848026011293,-0.07587878787878792,-0.12882447665056354,低波動,分布明顯左偏（偶爾有低價）,接近常態,略有下降,股價有明顯跌幅,20210422,2017
20210422-2641,17.003999999999998,0.8466167964315391,15.87,18.27,0.03757406428975398,-1.3800802853156349,-0.1101818181818182,-0.13136288998357967,低波動,分布接近對稱,分布平坦（較均勻）,略有下降,股價有明顯跌幅,20210422,2641
20210422-5475,13.605,1.791096808600187,10.35,15.95,-0.5505255515065324,-0.66804439541803,0.5639393939393942,-0.034722222222222224,中等波動,分布略偏左,接近常態,明顯上升,股價一路上漲,20210422,5475
20210423-2033,19.137999999999998,1.3832634520501796,16.88,20.97,-0.35854251398019343,-1.175960806175189,-0.19842424242424217,-0.1950405340963281,中等波動,分布略偏左,分布平坦（較均勻）,略有下降,股價有明顯跌幅,20210423,2033
20210423-2605,29.865999999999996,1.5948333246246558,27.74,32.41,-0.20798156780880392,-1.1129863638127497,-0.03757575757575783,-0.1057382333978079,中等波動,分布接近對稱,分布平坦（較均勻）,趨勢相對平穩,股價有明顯跌幅,20210423,2605
20210423-2637,57.087,3.0166944750099502,53.42,62.4,0.9196678990608178,-0.6986858821842952,0.4855151515151513,-0.1114706358194467,高波動,分布略偏右,接近常態,明顯上升,股價有明顯跌幅,20210423,2637
