公布日期,證券代號,證券名稱,處置起始,處置結束,處置營業日數,撮合頻率(分鐘),開盤價,收盤價,short_return,公布日期_date,證券代號_str,broker_brought
2023-07-19,3706,神達,2023-07-20,2023-08-02,10,5,51.2,49.93,0.0248,2023-07-19,3706,
2023-07-20,6442,光聖,2023-07-21,2023-08-03,10,5,77.53,72.72,0.062,2023-07-20,6442,
2023-07-20,6579,研揚,2023-07-21,2023-08-03,10,5,187.0,190.0,-0.016,2023-07-20,6579,
2023-07-21,2316,楠梓電,2023-07-24,2023-08-04,10,5,39.9,42.8,-0.0727,2023-07-21,2316,
2023-07-21,3362,先進光,2023-07-24,2023-08-04,10,5,151.5,157.5,-0.0396,2023-07-21,3362,
2023-07-21,6150,撼訊,2023-07-24,2023-08-04,10,5,104.5,113.5,-0.0861,2023-07-21,6150,
2023-07-21,6527,明達醫,2023-07-24,2023-08-04,10,5,109.09,106.29,0.0257,2023-07-21,6527,
2023-07-21,6530,創威,2023-07-24,2023-08-04,10,5,37.7,37.5,0.0053,2023-07-21,6530,
2023-07-21,6569,醫揚,2023-07-24,2023-08-04,10,20,233.0,243.0,-0.0429,2023-07-21,6569,
2023-07-24,3035,智原,2023-07-25,2023-08-09,12,5,386.88,374.96,0.0308,2023-07-24,3035,
2023-07-24,3483,力致,2023-07-25,2023-08-07,10,20,157.77,151.54,0.0395,2023-07-24,3483,
2023-07-24,4154,樂威科-KY,2023-07-25,2023-08-07,10,5,12.05,11.85,0.0166,2023-07-24,4154,
2023-07-24,8210,勤誠,2023-07-25,2023-08-07,10,5,235.5,248.0,-0.0531,2023-07-24,8210,
2023-07-25,6811,宏碁資訊,2023-07-26,2023-08-08,10,5,370.0,397.0,-0.073,2023-07-25,6811,
2023-07-25,8996,高力,2023-07-26,2023-08-08,10,20,421.93,392.78,0.0691,2023-07-25,8996,
2023-07-26,4188,安克,2023-07-27,2023-08-09,10,5,28.5,27.95,0.0193,2023-07-26,4188,
2023-07-27,2421,建準,2023-07-28,2023-08-10,10,5,146.5,145.0,0.0102,2023-07-27,2421,
2023-07-27,4154,樂威科-KY,2023-07-28,2023-08-10,10,20,10.55,11.15,-0.0569,2023-07-27,4154,
2023-07-28,6811,宏碁資訊,2023-07-31,2023-08-11,10,20,374.0,372.5,0.004,2023-07-28,6811,
2023-07-31,2329,華泰,2023-08-01,2023-08-14,10,5,50.8,44.95,0.1152,2023-07-31,2329,
2023-08-02,4979,華星光,2023-08-03,2023-08-18,12,20,170.11,153.3,0.0988,2023-08-02,4979,
2023-08-07,5511,德昌,2023-08-08,2023-08-21,10,5,81.1,81.2,-0.0012,2023-08-07,5511,
2023-08-10,2743,山富,2023-08-11,2023-08-24,10,20,135.5,125.0,0.0775,2023-08-10,2743,
2023-08-17,4154,樂威科-KY,2023-08-18,2023-08-31,10,20,18.75,16.3,0.1307,2023-08-17,4154,
2023-08-18,3043,科風,2023-08-21,2023-09-01,10,5,52.0,54.0,-0.0385,2023-08-18,3043,
2023-08-22,3306,鼎天,2023-08-23,2023-09-07,12,5,66.0,68.7,-0.0409,2023-08-22,3306,
2023-08-22,3362,先進光,2023-08-23,2023-09-05,10,20,154.5,154.5,0.0,2023-08-22,3362,
2023-08-24,4944,兆遠,2023-08-25,2023-09-07,10,5,15.95,15.95,0.0,2023-08-24,4944,
2023-08-24,6117,迎廣,2023-08-25,2023-09-11,12,5,37.8,36.9,0.0238,2023-08-24,6117,
2023-08-25,6222,上揚,2023-08-28,2023-09-08,10,5,21.85,21.6,0.0114,2023-08-25,6222,
2023-08-28,5348,系通,2023-08-29,2023-09-11,10,5,19.55,18.05,0.0767,2023-08-28,5348,
2023-08-30,4979,華星光,2023-08-31,2023-09-13,10,20,159.23,155.27,0.0249,2023-08-30,4979,
2023-09-05,4542,科嶠,2023-09-06,2023-09-19,10,5,61.1,68.3,-0.1178,2023-09-05,4542,
2023-09-06,6122,擎邦,2023-09-07,2023-09-22,12,5,56.0,56.2,-0.0036,2023-09-06,6122,
2023-09-07,2816,旺旺保,2023-09-08,2023-09-21,10,5,35.1,35.0,0.0028,2023-09-07,2816,
2023-09-07,3548,兆利,2023-09-08,2023-09-21,10,5,123.0,123.5,-0.0041,2023-09-07,3548,
2023-09-08,2358,廷鑫,2023-09-11,2023-09-22,10,5,12.95,14.2,-0.0965,2023-09-08,2358,
2023-09-08,4542,科嶠,2023-09-11,2023-09-22,10,20,68.4,68.4,0.0,2023-09-08,4542,
2023-09-12,6236,康呈,2023-09-13,2023-09-26,10,10,28.65,30.75,-0.0733,2023-09-12,6236,
2023-09-18,5321,美而快,2023-09-19,2023-10-03,10,5,117.0,116.5,0.0043,2023-09-18,5321,
2023-10-02,8420,明揚,2023-10-03,2023-10-18,10,10,60.1,59.6,0.0083,2023-10-02,8420,
2023-10-03,5432,新門,2023-10-04,2023-10-23,12,5,74.0,78.3,-0.0581,2023-10-03,5432,
2023-10-04,6117,迎廣,2023-10-05,2023-10-24,12,20,47.0,47.6,-0.0128,2023-10-04,6117,
2023-10-06,2417,圓剛,2023-10-11,2023-10-26,12,5,34.35,34.25,0.0029,2023-10-06,2417,
2023-10-13,8227,巨有科技,2023-10-16,2023-10-27,10,5,208.0,214.0,-0.0288,2023-10-13,8227,
2023-10-17,2363,矽統,2023-10-18,2023-11-02,12,5,49.95,54.1,-0.0831,2023-10-17,2363,
2023-10-18,2364,倫飛,2023-10-19,2023-11-01,10,5,155.5,143.5,0.0772,2023-10-18,2364,
2023-10-18,6419,京晨科,2023-10-19,2023-11-01,10,5,58.2,61.6,-0.0584,2023-10-18,6419,
2023-10-18,6482,弘煜科,2023-10-19,2023-11-01,10,5,53.6,51.4,0.041,2023-10-18,6482,
2023-10-20,4806,昇華,2023-10-23,2023-11-03,10,45,10.8,10.8,0.0,2023-10-20,4806,
2023-10-20,6530,創威,2023-10-23,2023-11-07,12,5,56.6,57.2,-0.0106,2023-10-20,6530,
2023-10-20,6643,M31,2023-10-23,2023-11-07,12,5,928.0,913.0,0.0162,2023-10-20,6643,
2023-10-25,3041,揚智,2023-10-26,2023-11-08,10,5,25.2,27.35,-0.0853,2023-10-25,3041,
2023-10-25,6404,通訊-KY,2023-10-26,2023-11-08,10,10,10.55,9.57,0.0929,2023-10-25,6404,
2023-10-27,6593,台灣銘板,2023-10-30,2023-11-10,10,5,109.0,108.0,0.0092,2023-10-27,6593,
2023-10-30,6404,通訊-KY,2023-10-31,2023-11-13,10,25,9.09,8.7,0.0429,2023-10-30,6404,
2023-10-31,4979,華星光,2023-11-01,2023-11-14,10,5,158.73,151.81,0.0436,2023-10-31,4979,
2023-11-02,3715,定穎投控,2023-11-03,2023-11-16,10,5,86.2,87.0,-0.0093,2023-11-02,3715,
2023-11-02,8054,安國,2023-11-03,2023-11-20,12,5,53.9,58.8,-0.0909,2023-11-02,8054,
2023-11-03,8227,巨有科技,2023-11-06,2023-11-17,10,20,212.5,202.0,0.0494,2023-11-03,8227,
2023-11-08,1449,佳和,2023-11-09,2023-11-22,10,5,19.6,20.05,-0.023,2023-11-08,1449,
2023-11-13,4806,昇華,2023-11-14,2023-11-27,10,60,12.25,11.9,0.0286,2023-11-13,4806,
2023-11-14,6643,M31,2023-11-15,2023-11-28,10,20,922.0,976.0,-0.0586,2023-11-14,6643,
2023-11-15,6122,擎邦,2023-11-16,2023-12-01,12,5,68.0,68.1,-0.0015,2023-11-15,6122,
2023-11-16,4183,福永生技,2023-11-17,2023-11-30,10,5,27.7,27.6,0.0036,2023-11-16,4183,
2023-11-17,1515,力山,2023-11-20,2023-12-05,12,5,58.4,59.9,-0.0257,2023-11-17,1515,
2023-11-17,3085,新零售,2023-11-20,2023-12-01,10,10,10.1,10.45,-0.0347,2023-11-17,3085,
2023-11-20,2543,皇昌,2023-11-21,2023-12-04,10,5,29.87,28.12,0.0586,2023-11-20,2543,
2023-11-20,5314,世紀,2023-11-21,2023-12-04,10,5,58.0,53.6,0.0759,2023-11-20,5314,
2023-11-20,6404,通訊-KY,2023-11-21,2023-12-04,10,60,5.15,5.15,0.0,2023-11-20,6404,
2023-11-22,3228,金麗科,2023-11-23,2023-12-06,10,5,234.0,254.0,-0.0855,2023-11-22,3228,
2023-11-22,8467,波力-KY,2023-11-23,2023-12-06,10,5,130.5,138.5,-0.0613,2023-11-22,8467,
2023-11-23,2380,虹光,2023-11-24,2023-12-07,10,10,6.49,6.51,-0.0031,2023-11-23,2380,
2023-11-23,3623,富晶通,2023-11-24,2023-12-07,10,5,39.35,42.95,-0.0915,2023-11-23,3623,
2023-11-24,8227,巨有科技,2023-11-27,2023-12-08,10,20,265.0,259.0,0.0226,2023-11-24,8227,
2023-11-27,8089,康全電訊,2023-11-28,2023-12-11,10,5,37.75,37.2,0.0146,2023-11-27,8089,
2023-11-28,3362,先進光,2023-11-29,2023-12-12,10,5,183.0,178.5,0.0246,2023-11-28,3362,
2023-11-28,3437,榮創,2023-11-29,2023-12-12,10,5,28.25,29.0,-0.0265,2023-11-28,3437,
2023-11-28,3623,富晶通,2023-11-29,2023-12-12,10,20,50.2,54.6,-0.0876,2023-11-28,3623,
2023-11-28,6716,應廣,2023-11-29,2023-12-12,10,5,153.0,147.0,0.0392,2023-11-28,6716,
2023-11-29,6204,艾華,2023-11-30,2023-12-13,10,5,112.83,120.29,-0.0661,2023-11-29,6204,
