key,stock_id,T+n,date,close
20210113-3138,3138,10,2021-01-27,259.86
20210113-3297,3297,0,2021-01-13,16.4
20210113-3297,3297,-1,2021-01-12,16.25
20210113-3297,3297,-2,2021-01-11,17.95
20210113-3297,3297,-3,2021-01-08,19.6
20210113-3297,3297,-4,2021-01-07,21.75
20210113-3297,3297,-5,2021-01-06,22.05
20210113-3297,3297,-6,2021-01-05,24.5
20210113-3297,3297,-7,2021-01-04,27.1
20210113-3297,3297,-8,2020-12-31,25.55
20210113-3297,3297,-9,2020-12-30,23.3
20210113-3297,3297,-10,2020-12-29,21.25
20210113-3297,3297,-11,2020-12-28,19.35
20210113-3297,3297,-12,2020-12-25,17.6
20210113-3297,3297,-13,2020-12-24,16.0
20210113-3297,3297,-14,2020-12-23,15.4
20210113-3297,3297,-15,2020-12-22,15.9
20210113-3297,3297,-16,2020-12-21,15.8
20210113-3297,3297,-17,2020-12-18,15.5
20210113-3297,3297,-18,2020-12-17,15.15
20210113-3297,3297,-19,2020-12-16,15.1
20210113-3297,3297,-20,2020-12-15,14.6
20210113-3297,3297,1,2021-01-14,17.2
20210113-3297,3297,2,2021-01-15,16.1
20210113-3297,3297,3,2021-01-18,14.55
20210113-3297,3297,4,2021-01-19,14.8
20210113-3297,3297,5,2021-01-20,14.0
20210113-3297,3297,6,2021-01-21,14.1
20210113-3297,3297,7,2021-01-22,15.0
20210113-3297,3297,8,2021-01-25,16.5
20210113-3297,3297,9,2021-01-26,16.95
20210113-3297,3297,10,2021-01-27,16.8
20210114-1533,1533,0,2021-01-14,57.72
20210114-1533,1533,-1,2021-01-13,55.03
20210114-1533,1533,-2,2021-01-12,55.03
20210114-1533,1533,-3,2021-01-11,50.06
20210114-1533,1533,-4,2021-01-08,45.58
20210114-1533,1533,-5,2021-01-07,41.45
20210114-1533,1533,-6,2021-01-06,37.72
20210114-1533,1533,-7,2021-01-05,39.26
20210114-1533,1533,-8,2021-01-04,39.16
20210114-1533,1533,-9,2020-12-31,37.77
20210114-1533,1533,-10,2020-12-30,38.36
20210114-1533,1533,-11,2020-12-29,38.31
20210114-1533,1533,-12,2020-12-28,34.83
20210114-1533,1533,-13,2020-12-25,34.03
20210114-1533,1533,-14,2020-12-24,34.13
20210114-1533,1533,-15,2020-12-23,32.94
20210114-1533,1533,-16,2020-12-22,32.84
20210114-1533,1533,-17,2020-12-21,33.44
20210114-1533,1533,-18,2020-12-18,32.99
20210114-1533,1533,-19,2020-12-17,32.79
20210114-1533,1533,-20,2020-12-16,33.29
20210114-1533,1533,1,2021-01-15,57.02
20210114-1533,1533,2,2021-01-18,62.7
20210114-1533,1533,3,2021-01-19,60.11
20210114-1533,1533,4,2021-01-20,56.53
20210114-1533,1533,5,2021-01-21,56.53
20210114-1533,1533,6,2021-01-22,58.12
20210114-1533,1533,7,2021-01-25,60.7
20210114-1533,1533,8,2021-01-26,61.7
20210114-1533,1533,9,2021-01-27,67.87
20210114-1533,1533,10,2021-01-28,72.75
20210114-5468,5468,0,2021-01-14,11.33
20210114-5468,5468,-1,2021-01-13,12.58
20210114-5468,5468,-2,2021-01-12,12.49
20210114-5468,5468,-3,2021-01-11,13.88
20210114-5468,5468,-4,2021-01-08,14.96
20210114-5468,5468,-5,2021-01-07,16.52
20210114-5468,5468,-6,2021-01-06,18.36
20210114-5468,5468,-7,2021-01-05,18.05
20210114-5468,5468,-8,2021-01-04,17.82
20210114-5468,5468,-9,2020-12-31,16.84
20210114-5468,5468,-10,2020-12-30,15.31
20210114-5468,5468,-11,2020-12-29,13.93
20210114-5468,5468,-12,2020-12-28,12.67
20210114-5468,5468,-13,2020-12-25,12.54
20210114-5468,5468,-14,2020-12-24,13.21
20210114-5468,5468,-15,2020-12-23,13.61
20210114-5468,5468,-16,2020-12-22,13.79
20210114-5468,5468,-17,2020-12-21,13.79
20210114-5468,5468,-18,2020-12-18,14.78
20210114-5468,5468,-19,2020-12-17,15.18
20210114-5468,5468,-20,2020-12-16,15.18
20210114-5468,5468,1,2021-01-15,11.64
20210114-5468,5468,2,2021-01-18,12.05
20210114-5468,5468,3,2021-01-19,11.64
20210114-5468,5468,4,2021-01-20,11.24
20210114-5468,5468,5,2021-01-21,11.51
20210114-5468,5468,6,2021-01-22,11.73
20210114-5468,5468,7,2021-01-25,12.4
20210114-5468,5468,8,2021-01-26,12.18
20210114-5468,5468,9,2021-01-27,13.48
20210114-5468,5468,10,2021-01-28,13.29
20210115-3685,3685,0,2021-01-15,30.59
20210115-3685,3685,-1,2021-01-14,27.81
20210115-3685,3685,-2,2021-01-13,25.28
20210115-3685,3685,-3,2021-01-12,23.0
20210115-3685,3685,-4,2021-01-11,20.92
20210115-3685,3685,-5,2021-01-08,19.04
20210115-3685,3685,-6,2021-01-07,19.09
20210115-3685,3685,-7,2021-01-06,18.94
20210115-3685,3685,-8,2021-01-05,18.89
20210115-3685,3685,-9,2021-01-04,19.04
20210115-3685,3685,-10,2020-12-31,19.04
20210115-3685,3685,-11,2020-12-30,19.09
20210115-3685,3685,-12,2020-12-29,18.34
20210115-3685,3685,-13,2020-12-28,18.24
20210115-3685,3685,-14,2020-12-25,18.69
20210115-3685,3685,-15,2020-12-24,18.89
20210115-3685,3685,-16,2020-12-23,18.29
20210115-3685,3685,-17,2020-12-22,18.09
20210115-3685,3685,-18,2020-12-21,18.24
20210115-3685,3685,-19,2020-12-18,18.29
20210115-3685,3685,-20,2020-12-17,18.44
20210115-3685,3685,1,2021-01-18,33.61
20210115-3685,3685,2,2021-01-19,31.23
20210115-3685,3685,3,2021-01-20,30.59
20210115-3685,3685,4,2021-01-21,30.74
20210115-3685,3685,5,2021-01-22,29.7
20210115-3685,3685,6,2021-01-25,30.54
20210115-3685,3685,7,2021-01-26,29.94
20210115-3685,3685,8,2021-01-27,32.92
20210115-3685,3685,9,2021-01-28,33.46
20210115-3685,3685,10,2021-01-29,32.57
20210115-4760,4760,0,2021-01-15,110.52
20210115-4760,4760,-1,2021-01-14,111.8
20210115-4760,4760,-2,2021-01-13,108.81
20210115-4760,4760,-3,2021-01-12,99.0
20210115-4760,4760,-4,2021-01-11,99.0
20210115-4760,4760,-5,2021-01-08,90.04
20210115-4760,4760,-6,2021-01-07,82.18
20210115-4760,4760,-7,2021-01-06,81.59
20210115-4760,4760,-8,2021-01-05,80.99
20210115-4760,4760,-9,2021-01-04,79.11
20210115-4760,4760,-10,2020-12-31,79.11
20210115-4760,4760,-11,2020-12-30,80.65
20210115-4760,4760,-12,2020-12-29,80.65
20210115-4760,4760,-13,2020-12-28,76.3
20210115-4760,4760,-14,2020-12-25,76.21
20210115-4760,4760,-15,2020-12-24,76.21
20210115-4760,4760,-16,2020-12-23,73.74
20210115-4760,4760,-17,2020-12-22,71.26
20210115-4760,4760,-18,2020-12-21,74.25
20210115-4760,4760,-19,2020-12-18,77.66
20210115-4760,4760,-20,2020-12-17,77.23
20210115-4760,4760,1,2021-01-18,108.81
20210115-4760,4760,2,2021-01-19,107.96
20210115-4760,4760,3,2021-01-20,100.28
20210115-4760,4760,4,2021-01-21,104.54
20210115-4760,4760,5,2021-01-22,108.38
20210115-4760,4760,6,2021-01-25,106.25
20210115-4760,4760,7,2021-01-26,100.28
20210115-4760,4760,8,2021-01-27,106.68
20210115-4760,4760,9,2021-01-28,104.12
20210115-4760,4760,10,2021-01-29,99.85
20210115-6228,6228,0,2021-01-15,22.37
20210115-6228,6228,-1,2021-01-14,22.47
20210115-6228,6228,-2,2021-01-13,22.67
20210115-6228,6228,-3,2021-01-12,20.68
20210115-6228,6228,-4,2021-01-11,18.81
20210115-6228,6228,-5,2021-01-08,17.1
20210115-6228,6228,-6,2021-01-07,15.55
20210115-6228,6228,-7,2021-01-06,15.51
20210115-6228,6228,-8,2021-01-05,15.71
20210115-6228,6228,-9,2021-01-04,15.91
20210115-6228,6228,-10,2020-12-31,15.91
20210115-6228,6228,-11,2020-12-30,15.45
20210115-6228,6228,-12,2020-12-29,15.51
20210115-6228,6228,-13,2020-12-28,15.71
20210115-6228,6228,-14,2020-12-25,15.37
20210115-6228,6228,-15,2020-12-24,15.87
20210115-6228,6228,-16,2020-12-23,15.85
20210115-6228,6228,-17,2020-12-21,15.93
20210115-6228,6228,-18,2020-12-18,16.23
20210115-6228,6228,-19,2020-12-17,16.6
20210115-6228,6228,-20,2020-12-16,16.88
20210115-6228,6228,1,2021-01-18,20.18
20210115-6228,6228,2,2021-01-19,19.21
20210115-6228,6228,3,2021-01-20,17.92
20210115-6228,6228,4,2021-01-21,18.06
20210115-6228,6228,5,2021-01-22,17.32
20210115-6228,6228,6,2021-01-25,18.2
20210115-6228,6228,7,2021-01-26,17.9
20210115-6228,6228,8,2021-01-27,17.72
20210115-6228,6228,9,2021-01-28,17.44
20210115-6228,6228,10,2021-01-29,16.6
20210118-2354,2354,0,2021-01-18,70.31
20210118-2354,2354,-1,2021-01-15,68.76
20210118-2354,2354,-2,2021-01-14,69.94
20210118-2354,2354,-3,2021-01-13,66.21
20210118-2354,2354,-4,2021-01-12,61.58
20210118-2354,2354,-5,2021-01-11,56.03
20210118-2354,2354,-6,2021-01-08,50.93
20210118-2354,2354,-7,2021-01-07,50.57
20210118-2354,2354,-8,2021-01-06,50.66
20210118-2354,2354,-9,2021-01-05,51.03
20210118-2354,2354,-10,2021-01-04,50.57
20210118-2354,2354,-11,2020-12-31,48.57
20210118-2354,2354,-12,2020-12-30,48.75
20210118-2354,2354,-13,2020-12-29,48.57
20210118-2354,2354,-14,2020-12-28,49.12
20210118-2354,2354,-15,2020-12-25,48.84
20210118-2354,2354,-16,2020-12-24,47.93
20210118-2354,2354,-17,2020-12-23,47.39
20210118-2354,2354,-18,2020-12-22,47.3
20210118-2354,2354,-19,2020-12-21,47.48
20210118-2354,2354,-20,2020-12-18,47.21
20210118-2354,2354,1,2021-01-19,69.13
20210118-2354,2354,2,2021-01-20,65.58
20210118-2354,2354,3,2021-01-21,65.94
20210118-2354,2354,4,2021-01-22,68.76
20210118-2354,2354,5,2021-01-25,68.49
20210118-2354,2354,6,2021-01-26,67.67
20210118-2354,2354,7,2021-01-27,71.13
20210118-2354,2354,8,2021-01-28,70.22
20210118-2354,2354,9,2021-01-29,68.03
20210118-2354,2354,10,2021-02-01,68.12
20210120-3685,3685,0,2021-01-20,30.59
20210120-3685,3685,-1,2021-01-19,31.23
20210120-3685,3685,-2,2021-01-18,33.61
20210120-3685,3685,-3,2021-01-15,30.59
20210120-3685,3685,-4,2021-01-14,27.81
20210120-3685,3685,-5,2021-01-13,25.28
20210120-3685,3685,-6,2021-01-12,23.0
20210120-3685,3685,-7,2021-01-11,20.92
20210120-3685,3685,-8,2021-01-08,19.04
20210120-3685,3685,-9,2021-01-07,19.09
20210120-3685,3685,-10,2021-01-06,18.94
20210120-3685,3685,-11,2021-01-05,18.89
20210120-3685,3685,-12,2021-01-04,19.04
20210120-3685,3685,-13,2020-12-31,19.04
20210120-3685,3685,-14,2020-12-30,19.09
20210120-3685,3685,-15,2020-12-29,18.34
20210120-3685,3685,-16,2020-12-28,18.24
20210120-3685,3685,-17,2020-12-25,18.69
20210120-3685,3685,-18,2020-12-24,18.89
20210120-3685,3685,-19,2020-12-23,18.29
20210120-3685,3685,-20,2020-12-22,18.09
20210120-3685,3685,1,2021-01-21,30.74
20210120-3685,3685,2,2021-01-22,29.7
20210120-3685,3685,3,2021-01-25,30.54
20210120-3685,3685,4,2021-01-26,29.94
20210120-3685,3685,5,2021-01-27,32.92
20210120-3685,3685,6,2021-01-28,33.46
20210120-3685,3685,7,2021-01-29,32.57
20210120-3685,3685,8,2021-02-01,31.58
20210120-3685,3685,9,2021-02-02,31.63
20210120-3685,3685,10,2021-02-03,32.87
20210126-3228,3228,0,2021-01-26,228.92
20210126-3228,3228,-1,2021-01-25,252.2
20210126-3228,3228,-2,2021-01-22,260.93
20210126-3228,3228,-3,2021-01-21,240.56
20210126-3228,3228,-4,2021-01-20,225.52
20210126-3228,3228,-5,2021-01-19,242.5
20210126-3228,3228,-6,2021-01-18,232.8
20210126-3228,3228,-7,2021-01-15,220.19
20210126-3228,3228,-8,2021-01-14,225.04
20210126-3228,3228,-9,2021-01-13,218.25
20210126-3228,3228,-10,2021-01-12,212.43
20210126-3228,3228,-11,2021-01-11,193.51
20210126-3228,3228,-12,2021-01-08,190.12
20210126-3228,3228,-13,2021-01-07,192.06
20210126-3228,3228,-14,2021-01-06,183.33
20210126-3228,3228,-15,2021-01-05,203.7
20210126-3228,3228,-16,2021-01-04,215.82
20210126-3228,3228,-17,2020-12-31,206.12
20210126-3228,3228,-18,2020-12-30,189.15
20210126-3228,3228,-19,2020-12-29,172.17
20210126-3228,3228,-20,2020-12-28,167.81
20210126-3228,3228,1,2021-01-27,235.71
20210126-3228,3228,2,2021-01-28,225.04
20210126-3228,3228,3,2021-01-29,213.4
20210126-3228,3228,4,2021-02-01,216.31
20210126-3228,3228,5,2021-02-02,234.74
20210126-3228,3228,6,2021-02-03,228.92
20210126-3228,3228,7,2021-02-04,236.68
20210126-3228,3228,8,2021-02-05,239.59
20210126-3228,3228,9,2021-02-17,263.35
20210126-3228,3228,10,2021-02-18,281.3
20210127-8024,8024,0,2021-01-27,21.09
20210127-8024,8024,-1,2021-01-26,19.2
20210127-8024,8024,-2,2021-01-25,17.48
20210127-8024,8024,-3,2021-01-22,15.89
20210127-8024,8024,-4,2021-01-21,15.63
20210127-8024,8024,-5,2021-01-20,15.59
20210127-8024,8024,-6,2021-01-19,14.94
20210127-8024,8024,-7,2021-01-18,13.61
20210127-8024,8024,-8,2021-01-15,12.8
20210127-8024,8024,-9,2021-01-14,12.71
20210127-8024,8024,-10,2021-01-13,12.28
20210127-8024,8024,-11,2021-01-12,12.11
20210127-8024,8024,-12,2021-01-11,12.45
20210127-8024,8024,-13,2021-01-08,12.67
20210127-8024,8024,-14,2021-01-07,11.94
20210127-8024,8024,-15,2021-01-06,11.68
20210127-8024,8024,-16,2021-01-05,11.98
20210127-8024,8024,-17,2021-01-04,11.81
20210127-8024,8024,-18,2020-12-31,10.74
20210127-8024,8024,-19,2020-12-30,10.91
20210127-8024,8024,-20,2020-12-29,11.04
20210127-8024,8024,1,2021-01-28,21.13
20210127-8024,8024,2,2021-01-29,19.97
20210127-8024,8024,3,2021-02-01,17.99
20210127-8024,8024,4,2021-02-02,18.12
20210127-8024,8024,5,2021-02-03,19.93
20210127-8024,8024,6,2021-02-04,18.04
20210127-8024,8024,7,2021-02-05,17.87
20210127-8024,8024,8,2021-02-17,19.63
20210127-8024,8024,9,2021-02-18,21.56
20210127-8024,8024,10,2021-02-19,23.71
20210128-4576,4576,0,2021-01-28,121.26
20210128-4576,4576,-1,2021-01-27,129.93
20210128-4576,4576,-2,2021-01-26,122.23
20210128-4576,4576,-3,2021-01-25,111.16
20210128-4576,4576,-4,2021-01-22,104.42
20210128-4576,4576,-5,2021-01-21,95.09
20210128-4576,4576,-6,2021-01-20,86.52
20210128-4576,4576,-7,2021-01-19,89.5
20210128-4576,4576,-8,2021-01-18,87.48
20210128-4576,4576,-9,2021-01-15,88.54
20210128-4576,4576,-10,2021-01-14,91.43
20210128-4576,4576,-11,2021-01-13,89.02
20210128-4576,4576,-12,2021-01-12,88.45
20210128-4576,4576,-13,2021-01-11,90.47
20210128-4576,4576,-14,2021-01-08,89.5
20210128-4576,4576,-15,2021-01-07,90.95
20210128-4576,4576,-16,2021-01-06,86.33
20210128-4576,4576,-17,2021-01-05,89.5
20210128-4576,4576,-18,2021-01-04,87.19
20210128-4576,4576,-19,2020-12-31,87.77
20210128-4576,4576,-20,2020-12-30,85.65
20210128-4576,4576,1,2021-01-29,116.45
20210128-4576,4576,2,2021-02-01,116.45
20210128-4576,4576,3,2021-02-02,121.74
20210128-4576,4576,4,2021-02-03,119.34
20210128-4576,4576,5,2021-02-04,126.08
20210128-4576,4576,6,2021-02-05,128.96
20210128-4576,4576,7,2021-02-17,140.03
20210128-4576,4576,8,2021-02-18,146.77
20210128-4576,4576,9,2021-02-19,155.91
20210128-4576,4576,10,2021-02-22,171.31
20210201-3086,3086,0,2021-02-01,101.67
20210201-3086,3086,-1,2021-01-29,92.54
20210201-3086,3086,-2,2021-01-28,84.2
20210201-3086,3086,-3,2021-01-27,76.65
20210201-3086,3086,-4,2021-01-26,69.74
20210201-3086,3086,-5,2021-01-25,63.47
20210201-3086,3086,-6,2021-01-22,59.57
20210201-3086,3086,-7,2021-01-21,56.56
20210201-3086,3086,-8,2021-01-20,56.48
20210201-3086,3086,-9,2021-01-19,62.51
20210201-3086,3086,-10,2021-01-18,56.87
20210201-3086,3086,-11,2021-01-15,63.15
20210201-3086,3086,-12,2021-01-14,70.14
20210201-3086,3086,-13,2021-01-13,77.92
20210201-3086,3086,-14,2021-01-12,86.58
20210201-3086,3086,-15,2021-01-11,78.96
20210201-3086,3086,-16,2021-01-08,71.81
20210201-3086,3086,-17,2021-01-07,65.29
20210201-3086,3086,-18,2021-01-06,59.42
20210201-3086,3086,-19,2021-01-05,54.01
20210201-3086,3086,-20,2021-01-04,49.17
20210201-3086,3086,1,2021-02-02,110.41
20210201-3086,3086,2,2021-02-03,121.13
20210201-3086,3086,3,2021-02-04,133.05
20210201-3086,3086,4,2021-02-05,146.15
20210201-3086,3086,5,2021-02-17,158.86
20210201-3086,3086,6,2021-02-18,142.98
20210201-3086,3086,7,2021-02-19,150.92
20210201-3086,3086,8,2021-02-22,150.52
20210201-3086,3086,9,2021-02-23,140.59
20210201-3086,3086,10,2021-02-24,146.55
20210201-3219,3219,0,2021-02-01,72.18
20210201-3219,3219,-1,2021-01-29,65.89
20210201-3219,3219,-2,2021-01-28,59.98
20210201-3219,3219,-3,2021-01-27,54.54
20210201-3219,3219,-4,2021-01-26,49.58
20210201-3219,3219,-5,2021-01-25,45.1
20210201-3219,3219,-6,2021-01-21,41.0
20210201-3219,3219,-7,2021-01-20,41.0
20210201-3219,3219,-8,2021-01-19,41.0
20210201-3219,3219,-9,2021-01-18,41.96
20210201-3219,3219,-10,2021-01-15,41.0
20210201-3219,3219,-11,2021-01-14,41.96
20210201-3219,3219,-12,2021-01-13,41.96
20210201-3219,3219,-13,2021-01-12,41.96
20210201-3219,3219,-14,2021-01-11,41.96
20210201-3219,3219,-15,2021-01-08,41.96
20210201-3219,3219,-16,2021-01-07,42.91
20210201-3219,3219,-17,2021-01-06,44.53
20210201-3219,3219,-18,2021-01-05,45.58
20210201-3219,3219,-19,2020-12-31,43.86
20210201-3219,3219,-20,2020-12-30,44.05
20210201-3219,3219,1,2021-02-02,67.7
20210201-3219,3219,2,2021-02-03,70.56
20210201-3219,3219,3,2021-02-04,73.42
20210201-3219,3219,4,2021-02-05,75.33
20210201-3219,3219,5,2021-02-17,80.77
20210201-3219,3219,6,2021-02-18,80.86
20210201-3219,3219,7,2021-02-19,82.01
20210201-3219,3219,8,2021-02-22,84.87
20210201-3219,3219,9,2021-02-23,88.68
20210201-3219,3219,10,2021-02-24,97.26
20210201-3552,3552,0,2021-02-01,285.83
20210201-3552,3552,-1,2021-01-29,281.55
20210201-3552,3552,-2,2021-01-28,296.77
20210201-3552,3552,-3,2021-01-27,325.3
20210201-3552,3552,-4,2021-01-26,295.82
20210201-3552,3552,-5,2021-01-25,269.18
20210201-3552,3552,-6,2021-01-22,269.18
20210201-3552,3552,-7,2021-01-21,250.64
20210201-3552,3552,-8,2021-01-20,240.17
20210201-3552,3552,-9,2021-01-19,245.4
20210201-3552,3552,-10,2021-01-18,247.31
20210201-3552,3552,-11,2021-01-15,237.79
20210201-3552,3552,-12,2021-01-14,246.83
20210201-3552,3552,-13,2021-01-13,253.96
20210201-3552,3552,-14,2021-01-12,236.37
20210201-3552,3552,-15,2021-01-11,262.53
20210201-3552,3552,-16,2021-01-08,259.67
20210201-3552,3552,-17,2021-01-07,236.37
20210201-3552,3552,-18,2021-01-06,214.97
20210201-3552,3552,-19,2021-01-05,228.28
20210201-3552,3552,-20,2021-01-04,207.83
20210201-3552,3552,1,2021-02-02,289.16
20210201-3552,3552,2,2021-02-03,288.21
20210201-3552,3552,3,2021-02-04,285.35
20210201-3552,3552,4,2021-02-05,294.39
20210201-3552,3552,5,2021-02-17,314.84
20210201-3552,3552,6,2021-02-18,331.01
20210201-3552,3552,7,2021-02-19,328.16
20210201-3552,3552,8,2021-02-22,356.69
20210201-3552,3552,9,2021-02-23,356.69
20210201-3552,3552,10,2021-02-24,321.02
20210204-3086,3086,0,2021-02-04,133.05
20210204-3086,3086,-1,2021-02-03,121.13
20210204-3086,3086,-2,2021-02-02,110.41
20210204-3086,3086,-3,2021-02-01,101.67
20210204-3086,3086,-4,2021-01-29,92.54
20210204-3086,3086,-5,2021-01-28,84.2
20210204-3086,3086,-6,2021-01-27,76.65
20210204-3086,3086,-7,2021-01-26,69.74
20210204-3086,3086,-8,2021-01-25,63.47
20210204-3086,3086,-9,2021-01-22,59.57
20210204-3086,3086,-10,2021-01-21,56.56
20210204-3086,3086,-11,2021-01-20,56.48
20210204-3086,3086,-12,2021-01-19,62.51
20210204-3086,3086,-13,2021-01-18,56.87
20210204-3086,3086,-14,2021-01-15,63.15
20210204-3086,3086,-15,2021-01-14,70.14
20210204-3086,3086,-16,2021-01-13,77.92
20210204-3086,3086,-17,2021-01-12,86.58
20210204-3086,3086,-18,2021-01-11,78.96
20210204-3086,3086,-19,2021-01-08,71.81
20210204-3086,3086,-20,2021-01-07,65.29
20210204-3086,3086,1,2021-02-05,146.15
20210204-3086,3086,2,2021-02-17,158.86
20210204-3086,3086,3,2021-02-18,142.98
20210204-3086,3086,4,2021-02-19,150.92
20210204-3086,3086,5,2021-02-22,150.52
20210204-3086,3086,6,2021-02-23,140.59
20210204-3086,3086,7,2021-02-24,146.55
20210204-3086,3086,8,2021-02-25,148.54
20210204-3086,3086,9,2021-02-26,141.39
20210204-3086,3086,10,2021-03-02,138.21
20210204-3219,3219,0,2021-02-04,73.42
20210204-3219,3219,-1,2021-02-03,70.56
20210204-3219,3219,-2,2021-02-02,67.7
20210204-3219,3219,-3,2021-02-01,72.18
20210204-3219,3219,-4,2021-01-29,65.89
20210204-3219,3219,-5,2021-01-28,59.98
20210204-3219,3219,-6,2021-01-27,54.54
20210204-3219,3219,-7,2021-01-26,49.58
20210204-3219,3219,-8,2021-01-25,45.1
20210204-3219,3219,-9,2021-01-21,41.0
20210204-3219,3219,-10,2021-01-20,41.0
20210204-3219,3219,-11,2021-01-19,41.0
20210204-3219,3219,-12,2021-01-18,41.96
20210204-3219,3219,-13,2021-01-15,41.0
20210204-3219,3219,-14,2021-01-14,41.96
20210204-3219,3219,-15,2021-01-13,41.96
20210204-3219,3219,-16,2021-01-12,41.96
20210204-3219,3219,-17,2021-01-11,41.96
20210204-3219,3219,-18,2021-01-08,41.96
20210204-3219,3219,-19,2021-01-07,42.91
20210204-3219,3219,-20,2021-01-06,44.53
20210204-3219,3219,1,2021-02-05,75.33
20210204-3219,3219,2,2021-02-17,80.77
20210204-3219,3219,3,2021-02-18,80.86
20210204-3219,3219,4,2021-02-19,82.01
20210204-3219,3219,5,2021-02-22,84.87
20210204-3219,3219,6,2021-02-23,88.68
20210204-3219,3219,7,2021-02-24,97.26
20210204-3219,3219,8,2021-02-25,106.8
20210204-3219,3219,9,2021-02-26,117.29
20210204-3219,3219,10,2021-03-02,128.73
20210218-3086,3086,0,2021-02-18,142.98
20210218-3086,3086,-1,2021-02-17,158.86
20210218-3086,3086,-2,2021-02-05,146.15
20210218-3086,3086,-3,2021-02-04,133.05
20210218-3086,3086,-4,2021-02-03,121.13
20210218-3086,3086,-5,2021-02-02,110.41
20210218-3086,3086,-6,2021-02-01,101.67
20210218-3086,3086,-7,2021-01-29,92.54
20210218-3086,3086,-8,2021-01-28,84.2
20210218-3086,3086,-9,2021-01-27,76.65
20210218-3086,3086,-10,2021-01-26,69.74
20210218-3086,3086,-11,2021-01-25,63.47
20210218-3086,3086,-12,2021-01-22,59.57
20210218-3086,3086,-13,2021-01-21,56.56
20210218-3086,3086,-14,2021-01-20,56.48
20210218-3086,3086,-15,2021-01-19,62.51
20210218-3086,3086,-16,2021-01-18,56.87
20210218-3086,3086,-17,2021-01-15,63.15
20210218-3086,3086,-18,2021-01-14,70.14
20210218-3086,3086,-19,2021-01-13,77.92
20210218-3086,3086,-20,2021-01-12,86.58
20210218-3086,3086,1,2021-02-19,150.92
20210218-3086,3086,2,2021-02-22,150.52
20210218-3086,3086,3,2021-02-23,140.59
20210218-3086,3086,4,2021-02-24,146.55
20210218-3086,3086,5,2021-02-25,148.54
20210218-3086,3086,6,2021-02-26,141.39
20210218-3086,3086,7,2021-03-02,138.21
20210218-3086,3086,8,2021-03-03,139.01
20210218-3086,3086,9,2021-03-04,142.98
20210218-3086,3086,10,2021-03-05,142.98
20210218-6482,6482,0,2021-02-18,34.14
20210218-6482,6482,-1,2021-02-17,31.05
20210218-6482,6482,-2,2021-02-05,28.23
20210218-6482,6482,-3,2021-02-04,25.68
20210218-6482,6482,-4,2021-02-03,23.37
20210218-6482,6482,-5,2021-02-02,21.24
20210218-6482,6482,-6,2021-02-01,19.31
20210218-6482,6482,-7,2021-01-29,19.66
20210218-6482,6482,-8,2021-01-28,19.39
20210218-6482,6482,-9,2021-01-26,20.86
20210218-6482,6482,-10,2021-01-25,20.51
20210218-6482,6482,-11,2021-01-22,20.51
20210218-6482,6482,-12,2021-01-21,20.24
20210218-6482,6482,-13,2021-01-20,20.62
20210218-6482,6482,-14,2021-01-19,20.39
20210218-6482,6482,-15,2021-01-18,19.77
20210218-6482,6482,-16,2021-01-15,20.35
20210218-6482,6482,-17,2021-01-14,20.7
20210218-6482,6482,-18,2021-01-13,20.39
20210218-6482,6482,-19,2021-01-12,20.01
20210218-6482,6482,-20,2021-01-08,19.54
20210218-6482,6482,1,2021-02-19,37.54
20210218-6482,6482,2,2021-02-22,41.25
20210218-6482,6482,3,2021-02-23,45.34
20210218-6482,6482,4,2021-02-24,40.86
20210218-6482,6482,5,2021-02-25,43.41
20210218-6482,6482,6,2021-02-26,42.48
20210218-6482,6482,7,2021-03-02,43.26
20210218-6482,6482,8,2021-03-03,40.09
20210218-6482,6482,9,2021-03-04,42.48
20210218-6482,6482,10,2021-03-05,39.32
20210218-6485,6485,0,2021-02-18,66.39
20210218-6485,6485,-1,2021-02-17,60.4
20210218-6485,6485,-2,2021-02-05,54.94
20210218-6485,6485,-3,2021-02-04,50.02
