公布日期,證券代號,證券名稱,處置起始,處置結束,處置營業日數,撮合頻率(分鐘),開盤價,收盤價,short_return,broker_bought,avg_vol_5T,max_vol_5T,vol_diff_5T,avg_vol_10T,max_vol_10T,vol_diff_10T,avg_vol_20T,max_vol_20T,vol_diff_20T
2024-02-21,2465,麗臺,2024-02-22,2024-03-07,10,20,121.0,120.0,0.0083,24,3561478.4,7893222.0,0.5488,6085119.0,11076770.0,0.4506,4666271.05,11076770.0,0.5787
2024-02-21,6640,均華,2024-02-22,2024-03-07,10,5,240.5,234.0,0.027,14,419400.0,680000.0,0.3832,290400.0,680000.0,0.5729,198750.0,680000.0,0.7077
2024-02-22,3321,同泰,2024-02-23,2024-03-08,10,5,19.5,20.3,-0.041,24,5203787.2,8004177.0,0.3499,3051519.9,8004177.0,0.6188,2183294.7,8004177.0,0.7272
2024-02-22,3362,先進光,2024-02-23,2024-03-08,10,5,262.0,281.0,-0.0725,29,7827600.0,9187000.0,0.148,8098600.0,14097000.0,0.4255,5954250.0,14097000.0,0.5776
2024-02-22,4945,陞達科技,2024-02-23,2024-03-08,10,5,118.0,124.0,-0.0508,29,4980600.0,10567000.0,0.5287,2679700.0,10567000.0,0.7464,1489100.0,10567000.0,0.8591
2024-02-22,5284,jpp-KY,2024-02-23,2024-03-08,10,5,178.0,189.0,-0.0618,29,8919104.8,13591245.0,0.3438,6028297.4,13591245.0,0.5565,3614338.05,13591245.0,0.7341
2024-02-22,5443,均豪,2024-02-23,2024-03-08,10,5,50.5,51.2,-0.0139,29,25812600.0,44203000.0,0.416,14136500.0,44203000.0,0.6802,9586150.0,44203000.0,0.7831
2024-02-22,6187,萬潤,2024-02-23,2024-03-08,10,20,234.5,246.0,-0.049,29,8423200.0,12170000.0,0.3079,5124200.0,12170000.0,0.5789,6108750.0,18255000.0,0.6654
2024-02-22,6425,易發,2024-02-23,2024-03-08,10,20,68.6,68.7,-0.0015,28,6210200.0,14333000.0,0.5667,6513400.0,14333000.0,0.5456,4041650.0,14333000.0,0.718
2024-02-23,1519,華城,2024-02-26,2024-03-11,10,5,528.0,560.0,-0.0606,28,12961422.6,15760368.0,0.1776,14882189.6,24478508.0,0.392,14342780.3,24478508.0,0.4141
2024-02-23,1809,中釉,2024-02-26,2024-03-11,10,5,26.4,28.25,-0.0701,27,17837829.6,26691735.0,0.3317,10732619.8,26691735.0,0.5979,7236829.6,26691735.0,0.7289
2024-02-23,4714,永捷,2024-02-26,2024-03-11,10,20,22.0,23.0,-0.0455,24,39145400.0,98925000.0,0.6043,29341900.0,98925000.0,0.7034,16245000.0,98925000.0,0.8358
2024-02-23,6442,光聖,2024-02-26,2024-03-13,12,5,158.5,145.5,0.082,28,10990114.4,19853290.0,0.4464,9470874.2,19853290.0,0.523,6268489.9,19853290.0,0.6843
2024-02-26,3313,斐成,2024-02-27,2024-03-12,10,5,21.1,22.35,-0.0592,18,2570800.0,4135000.0,0.3783,1998200.0,4135000.0,0.5168,1179750.0,4135000.0,0.7147
2024-02-26,4588,玖鼎電力,2024-02-27,2024-03-12,10,5,99.0,108.0,-0.0909,28,2601563.8,4502529.0,0.4222,1465965.7,4502529.0,0.6744,1031489.95,4502529.0,0.7709
2024-02-26,5381,合正,2024-02-27,2024-03-12,10,5,38.25,36.3,0.051,29,19490400.0,28287000.0,0.311,12044200.0,28287000.0,0.5742,6563550.0,28287000.0,0.768
2024-02-26,6640,均華,2024-02-27,2024-03-12,10,20,292.5,292.5,0.0,9,300400.0,500000.0,0.3992,297900.0,680000.0,0.5619,223200.0,680000.0,0.6718
2024-02-26,8147,正淩,2024-02-27,2024-03-12,10,5,127.5,134.0,-0.051,28,4288400.0,10698000.0,0.5991,3293500.0,10698000.0,0.6921,2023050.0,10698000.0,0.8109
2024-02-27,4131,浩泰,2024-02-29,2024-03-13,10,5,36.45,34.5,0.0535,8,250800.0,462000.0,0.4571,146600.0,462000.0,0.6827,79300.0,462000.0,0.8284
2024-02-29,1809,中釉,2024-03-01,2024-03-14,10,20,31.65,30.75,0.0284,25,11901393.4,23923251.0,0.5025,12355640.6,26691735.0,0.5371,7962808.7,26691735.0,0.7017
2024-02-29,8047,星雲,2024-03-01,2024-03-14,10,5,18.45,18.4,0.0027,22,4458200.0,7167000.0,0.378,2447300.0,7167000.0,0.6585,1250550.0,7167000.0,0.8255
2024-02-29,8092,建暐,2024-03-01,2024-03-14,10,5,23.0,24.55,-0.0674,24,2756200.0,4973000.0,0.4458,2087900.0,4973000.0,0.5802,1165350.0,4973000.0,0.7657
2024-03-01,4303,信立,2024-03-04,2024-03-15,10,5,49.25,46.0,0.066,28,15245000.0,23345000.0,0.347,11001300.0,23345000.0,0.5288,7059100.0,23345000.0,0.6976
2024-03-04,3363,上詮,2024-03-05,2024-03-20,12,5,121.0,122.49,-0.0123,29,28766000.0,47556000.0,0.3951,29666800.0,47556000.0,0.3762,20588500.0,47556000.0,0.5671
2024-03-05,1725,元禎,2024-03-06,2024-03-19,10,5,36.35,38.0,-0.0454,25,2773143.4,4002933.0,0.3072,1434286.4,4002933.0,0.6417,724112.3,4002933.0,0.8191
2024-03-05,6227,茂綸,2024-03-06,2024-03-19,10,5,68.9,66.9,0.029,29,5057800.0,8249000.0,0.3869,4254000.0,9692000.0,0.5611,2176000.0,9692000.0,0.7755
2024-03-05,6535,順藥,2024-03-06,2024-03-19,10,20,186.0,188.0,-0.0108,25,2932400.0,3978000.0,0.2628,2624200.0,3997000.0,0.3435,1796850.0,3997000.0,0.5505
2024-03-05,6640,均華,2024-03-06,2024-03-19,10,20,354.0,336.5,0.0494,13,198800.0,314000.0,0.3669,249600.0,500000.0,0.5008,252000.0,680000.0,0.6294
2024-03-06,3372,典範,2024-03-07,2024-03-20,10,5,23.95,23.45,0.0209,27,23856200.0,49028000.0,0.5134,15717800.0,49028000.0,0.6794,8840250.0,49028000.0,0.8197
2024-03-06,4303,信立,2024-03-07,2024-03-20,10,20,58.6,61.1,-0.0427,21,10890200.0,23345000.0,0.5335,9792400.0,23345000.0,0.5805,7722650.0,23345000.0,0.6692
2024-03-06,5314,世紀,2024-03-07,2024-03-20,10,20,259.5,250.0,0.0366,25,929800.0,2196000.0,0.5766,520900.0,2196000.0,0.7628,489500.0,2196000.0,0.7771
2024-03-06,8092,建暐,2024-03-07,2024-03-20,10,20,29.5,31.6,-0.0712,18,2281000.0,3613000.0,0.3687,2451000.0,4973000.0,0.5071,1491900.0,4973000.0,0.7
2024-03-07,3376,新日興,2024-03-08,2024-03-25,12,5,220.5,220.0,0.0023,29,30283745.4,37599572.0,0.1946,18507803.4,37599572.0,0.5078,19979446.5,42056616.0,0.5249
2024-03-08,3013,晟銘電,2024-03-11,2024-03-26,12,5,65.1,61.9,0.0492,29,63383425.6,95222794.0,0.3344,36282389.0,95222794.0,0.619,21502817.5,95222794.0,0.7742
2024-03-08,4943,康控-KY,2024-03-11,2024-03-22,10,45,26.3,26.3,0.0,11,427150.6,889248.0,0.5196,244612.0,889248.0,0.7249,140895.05,889248.0,0.8416
2024-03-08,8227,巨有科技,2024-03-11,2024-03-22,10,20,310.0,291.5,0.0597,28,3260200.0,4406000.0,0.2601,1794800.0,4406000.0,0.5926,2030250.0,6668000.0,0.6955
2024-03-11,2417,圓剛,2024-03-12,2024-03-25,10,5,52.4,51.5,0.0172,28,25658378.0,41528824.0,0.3822,17969332.2,41528824.0,0.5673,11024456.3,41528824.0,0.7345
2024-03-11,5310,天剛,2024-03-12,2024-03-25,10,5,37.1,35.2,0.0512,17,1739400.0,2071000.0,0.1601,976900.0,2071000.0,0.5283,568750.0,2071000.0,0.7254
2024-03-12,2404,漢唐,2024-03-13,2024-03-26,10,5,372.0,398.0,-0.0699,28,6383315.2,12483666.0,0.4887,3955141.6,12483666.0,0.6832,2479744.4,12483666.0,0.8014
2024-03-13,4909,新復興,2024-03-14,2024-03-27,10,5,82.2,81.0,0.0146,29,13368400.0,27682000.0,0.5171,17475100.0,44886000.0,0.6107,16762950.0,44886000.0,0.6265
2024-03-13,8227,巨有科技,2024-03-14,2024-03-27,10,20,300.0,270.0,0.1,21,1513800.0,3181000.0,0.5241,1851700.0,4406000.0,0.5797,1197550.0,4406000.0,0.7282
2024-03-14,4994,傳奇,2024-03-15,2024-03-28,10,5,120.5,124.0,-0.029,23,2478147.8,4226477.0,0.4137,1555095.3,4226477.0,0.6321,1064772.1,4226477.0,0.7481
2024-03-14,5386,青雲,2024-03-15,2024-03-28,10,5,91.0,87.7,0.0363,28,11561000.0,20297000.0,0.4304,7542000.0,20297000.0,0.6284,4039000.0,20297000.0,0.801
2024-03-14,6643,M31,2024-03-15,2024-03-28,10,20,1455.0,1465.0,-0.0069,29,1544400.0,2402000.0,0.357,1860300.0,2731000.0,0.3188,1115950.0,2731000.0,0.5914
2024-03-14,8040,九暘,2024-03-15,2024-03-28,10,5,87.9,87.5,0.0046,29,26357400.0,48369000.0,0.4551,15684800.0,48369000.0,0.6757,12285450.0,48369000.0,0.746
2024-03-15,6187,萬潤,2024-03-18,2024-03-29,10,20,220.0,224.0,-0.0182,28,8031000.0,10722000.0,0.251,4470300.0,10722000.0,0.5831,4588750.0,12170000.0,0.6229
2024-03-18,1519,華城,2024-03-19,2024-04-03,12,20,662.0,694.0,-0.0483,29,19393752.0,23486977.0,0.1743,10317163.4,23486977.0,0.5607,8752070.05,23486977.0,0.6274
2024-03-19,6230,尼得科超眾,2024-03-20,2024-04-02,10,5,221.5,206.5,0.0677,27,3136671.4,4747097.0,0.3392,1761110.1,4747097.0,0.629,928172.05,4747097.0,0.8045
2024-03-22,1503,士電,2024-03-25,2024-04-09,10,5,275.5,274.0,0.0054,29,44307876.6,57381540.0,0.2278,43655033.9,72008606.0,0.3938,35743421.3,72008606.0,0.5036
2024-03-22,4127,天良,2024-03-25,2024-04-09,10,5,23.95,24.65,-0.0292,25,5450200.0,10701000.0,0.4907,2902700.0,10701000.0,0.7287,1556400.0,10701000.0,0.8546
2024-03-25,5493,三聯,2024-03-26,2024-04-10,10,5,92.6,93.1,-0.0054,21,2586000.0,4745000.0,0.455,1512200.0,4745000.0,0.6813,895900.0,4745000.0,0.8112
2024-03-25,6640,均華,2024-03-26,2024-04-10,10,20,399.5,414.5,-0.0375,17,416000.0,696000.0,0.4023,265200.0,696000.0,0.619,229250.0,696000.0,0.6706
2024-03-25,6753,龍德造船,2024-03-26,2024-04-10,10,5,109.5,120.0,-0.0959,29,9251924.6,11594468.0,0.202,4975927.1,11594468.0,0.5708,2706484.9,11594468.0,0.7666
2024-03-26,2359,所羅門,2024-03-27,2024-04-11,10,5,69.9,69.7,0.0029,29,21320945.6,73228849.0,0.7088,15067691.5,73228849.0,0.7942,10098935.9,73228849.0,0.8621
2024-03-27,3228,金麗科,2024-03-28,2024-04-12,10,5,554.0,555.0,-0.0018,28,2185200.0,3334000.0,0.3446,1727700.0,3334000.0,0.4818,1863300.0,3334000.0,0.4411
2024-03-27,4127,天良,2024-03-28,2024-04-12,10,20,32.7,32.75,-0.0015,22,5100400.0,8420000.0,0.3943,3844800.0,10701000.0,0.6407,2084800.0,10701000.0,0.8052
2024-03-28,1616,億泰,2024-03-29,2024-04-15,10,5,23.15,21.9,0.054,29,13834342.4,22939106.0,0.3969,9869071.6,22939106.0,0.5698,7071899.25,22939106.0,0.6917
2024-03-28,5314,世紀,2024-03-29,2024-04-15,10,20,404.5,365.0,0.0977,25,1138000.0,2334000.0,0.5124,742200.0,2334000.0,0.682,646700.0,2334000.0,0.7229
2024-03-29,8089,康全電訊,2024-04-01,2024-04-16,10,20,63.1,67.2,-0.065,26,1373000.0,3446000.0,0.6016,2123300.0,6650000.0,0.6807,3000350.0,8208000.0,0.6345
2024-04-02,6197,佳必琪,2024-04-03,2024-04-18,10,5,151.5,155.5,-0.0264,29,10714410.2,22774650.0,0.5295,9166875.8,22774650.0,0.5975,8906619.1,22774650.0,0.6089
2024-04-03,3629,地心引力,2024-04-08,2024-04-19,10,10,30.7,32.4,-0.0554,5,31000.0,35000.0,0.1143,20200.0,35000.0,0.4229,14300.0,35000.0,0.5914
2024-04-03,4198,欣大健康,2024-04-08,2024-04-19,10,5,51.2,51.2,0.0,13,242800.0,516000.0,0.5295,148100.0,516000.0,0.713,156600.0,516000.0,0.6965
2024-04-03,4909,新復興,2024-04-08,2024-04-19,10,20,95.8,96.6,-0.0084,29,13668000.0,22053000.0,0.3802,8053300.0,22053000.0,0.6348,8226150.0,27682000.0,0.7028
2024-04-03,7402,邑錡,2024-04-08,2024-04-23,12,5,130.0,128.5,0.0115,28,10020000.0,15809000.0,0.3662,7146900.0,15809000.0,0.5479,4634800.0,15809000.0,0.7068
2024-04-08,2359,所羅門,2024-04-09,2024-04-22,10,20,98.0,105.5,-0.0765,28,6098869.8,10516010.0,0.42,14226922.6,73228849.0,0.8057,11172324.05,73228849.0,0.8474
2024-04-08,6139,亞翔,2024-04-09,2024-04-24,12,5,288.0,290.5,-0.0087,29,27330727.8,40146166.0,0.3192,24089498.2,40146166.0,0.4,17489093.55,40146166.0,0.5644
2024-04-09,1587,吉茂,2024-04-10,2024-04-23,10,5,43.88,38.96,0.1121,29,9736354.2,17482189.0,0.4431,6642340.0,17482189.0,0.6201,4041029.9,17482189.0,0.7688
2024-04-09,6187,萬潤,2024-04-10,2024-04-23,10,20,280.5,271.0,0.0339,29,7453000.0,9801000.0,0.2396,3975400.0,9801000.0,0.5944,4211700.0,10722000.0,0.6072
2024-04-10,4198,欣大健康,2024-04-11,2024-04-24,10,20,57.0,53.6,0.0596,10,321600.0,518000.0,0.3792,244000.0,518000.0,0.529,181450.0,518000.0,0.6497
2024-04-10,6207,雷科,2024-04-11,2024-04-24,10,5,59.0,56.6,0.0407,29,22718000.0,35292000.0,0.3563,13040100.0,35292000.0,0.6305,7384550.0,35292000.0,0.7908
2024-04-11,3466,德晉,2024-04-12,2024-04-25,10,5,36.6,38.2,-0.0437,18,3935400.0,7301000.0,0.461,2321500.0,7301000.0,0.682,1443500.0,7301000.0,0.8023
2024-04-11,3555,博士旺,2024-04-12,2024-04-25,10,5,39.1,39.3,-0.0051,18,433200.0,685000.0,0.3676,289800.0,685000.0,0.5769,175400.0,685000.0,0.7439
2024-04-11,4304,勝昱,2024-04-12,2024-04-25,10,45,5.4,5.42,-0.0037,1,170000.0,357000.0,0.5238,102700.0,357000.0,0.7123,89700.0,357000.0,0.7487
2024-04-12,2363,矽統,2024-04-15,2024-04-26,10,5,59.9,61.4,-0.025,29,170300000.2,331552643.0,0.4864,88903448.7,331552643.0,0.7319,48435116.45,331552643.0,0.8539
2024-04-12,4192,杏國,2024-04-15,2024-04-26,10,5,53.4,52.0,0.0262,15,293800.0,649000.0,0.5473,163600.0,649000.0,0.7479,93300.0,649000.0,0.8562
2024-04-12,6949,沛爾生醫-創,2024-04-15,2024-04-26,10,5,130.0,125.0,0.0385,9,663883.4,1257788.0,0.4722,378041.7,1257788.0,0.6994,302059.75,1257788.0,0.7598
2024-04-15,1453,大將,2024-04-16,2024-04-29,10,5,23.9,24.8,-0.0377,28,4803266.6,11037536.0,0.5648,2593553.2,11037536.0,0.765,1404431.05,11037536.0,0.8728
2024-04-15,1514,亞力,2024-04-16,2024-05-02,12,5,179.5,175.0,0.0251,29,91581910.8,109493473.0,0.1636,51628179.5,109493473.0,0.5285,39996822.1,109493473.0,0.6347
2024-04-15,4533,協易機,2024-04-16,2024-04-29,10,5,40.25,38.85,0.0348,29,54667000.0,85303000.0,0.3591,32206100.0,85303000.0,0.6225,18197050.0,85303000.0,0.7867
2024-04-16,2724,藝舍-KY,2024-04-17,2024-04-30,10,10,32.65,30.0,0.0812,7,267800.0,380000.0,0.2953,177200.0,380000.0,0.5337,118600.0,380000.0,0.6879
2024-04-16,3060,銘異,2024-04-17,2024-04-30,10,5,29.5,27.9,0.0542,27,18279841.8,27153511.0,0.3268,10120565.2,27153511.0,0.6273,5293867.3,27153511.0,0.805
2024-04-16,3609,三一東林,2024-04-17,2024-04-30,10,5,41.0,38.5,0.061,9,385200.0,656000.0,0.4128,209900.0,656000.0,0.68,144150.0,656000.0,0.7803
2024-04-17,8077,洛碁,2024-04-18,2024-05-02,10,5,79.3,78.7,0.0076,10,131200.0,246000.0,0.4667,87300.0,246000.0,0.6451,52650.0,246000.0,0.786
2024-04-18,1570,力肯,2024-04-19,2024-05-03,10,5,28.0,28.05,-0.0018,18,2771800.0,4325000.0,0.3591,2397100.0,4749000.0,0.4952,1689800.0,4749000.0,0.6442
2024-04-18,6283,淳安,2024-04-19,2024-05-03,10,5,34.2,33.5,0.0205,27,9934031.8,18871510.0,0.4736,5196028.0,18871510.0,0.7247,2681134.9,18871510.0,0.8579
2024-04-19,4588,玖鼎電力,2024-04-22,2024-05-06,10,5,140.0,137.0,0.0214,26,3373113.2,3812543.0,0.1153,2052669.5,3812543.0,0.4616,1377577.0,3812543.0,0.6387
2024-04-19,4768,晶呈科技,2024-04-22,2024-05-06,10,5,279.0,270.0,0.0323,29,3653800.0,4736000.0,0.2285,2725400.0,4736000.0,0.4245,2259700.0,4736000.0,0.5229
2024-04-19,9955,佳龍,2024-04-22,2024-05-06,10,5,38.5,38.5,0.0,28,16146076.6,26891564.0,0.3996,11557797.6,26891564.0,0.5702,6268325.4,26891564.0,0.7669
2024-04-22,1617,榮星,2024-04-23,2024-05-07,10,5,30.6,27.0,0.1176,29,17652758.4,39301616.0,0.5508,9755782.6,39301616.0,0.7518,6471062.25,39301616.0,0.8353
2024-04-22,5314,世紀,2024-04-23,2024-05-07,10,20,280.0,252.5,0.0982,22,887800.0,1440000.0,0.3835,500400.0,1440000.0,0.6525,559900.0,2334000.0,0.7601
2024-04-22,8420,明揚,2024-04-23,2024-05-07,10,10,40.6,40.2,0.0099,7,293400.0,830000.0,0.6465,169800.0,830000.0,0.7954,101950.0,830000.0,0.8772
2024-04-24,3228,金麗科,2024-04-25,2024-05-09,10,20,306.5,306.0,0.0016,26,1475200.0,2178000.0,0.3227,1106000.0,2178000.0,0.4922,1109700.0,3334000.0,0.6672
2024-04-25,5314,世紀,2024-04-26,2024-05-10,10,20,251.0,239.0,0.0478,10,514000.0,1440000.0,0.6431,492400.0,1440000.0,0.6581,387800.0,1653000.0,0.7654
2024-04-26,6199,天品,2024-04-29,2024-05-13,10,5,32.5,32.0,0.0154,9,105400.0,214000.0,0.5075,64400.0,214000.0,0.6991,40450.0,214000.0,0.811
2024-04-29,2745,五福,2024-04-30,2024-05-14,10,5,127.0,119.0,0.063,27,2716800.0,3466000.0,0.2162,1711200.0,3466000.0,0.5063,1120550.0,3466000.0,0.6767
2024-04-30,6264,富裔,2024-05-02,2024-05-15,10,5,16.95,16.95,0.0,23,3486000.0,6902000.0,0.4949,3453700.0,6902000.0,0.4996,2024900.0,6902000.0,0.7066
2024-04-30,6425,易發,2024-05-02,2024-05-15,10,5,91.6,93.0,-0.0153,28,11822600.0,20606000.0,0.4263,7713200.0,20606000.0,0.6257,7256800.0,20606000.0,0.6478
2024-05-02,3234,光環,2024-05-03,2024-05-16,10,5,49.45,50.6,-0.0233,28,8985400.0,12686000.0,0.2917,4916500.0,12686000.0,0.6124,3223200.0,12686000.0,0.7459
2024-05-02,6230,尼得科超眾,2024-05-03,2024-05-16,10,20,318.0,334.0,-0.0503,29,6896827.4,13506573.0,0.4894,4698542.3,13506573.0,0.6521,2554621.25,13506573.0,0.8109
2024-05-02,6552,易華電,2024-05-03,2024-05-20,12,5,49.5,49.5,0.0,25,5854854.2,10954344.0,0.4655,3106400.6,10954344.0,0.7164,1583927.3,10954344.0,0.8554
2024-05-03,5301,寶得利,2024-05-06,2024-05-17,10,10,13.1,12.55,0.042,7,610200.0,1132000.0,0.461,331300.0,1132000.0,0.7073,212950.0,1132000.0,0.8119
2024-05-07,8906,花王,2024-05-08,2024-05-21,10,5,29.7,31.75,-0.069,16,2447800.0,3701000.0,0.3386,1472300.0,3701000.0,0.6022,805600.0,3701000.0,0.7823
2024-05-07,8996,高力,2024-05-08,2024-05-23,12,5,415.0,409.0,0.0145,29,13746836.2,22677268.0,0.3938,12442281.0,22677268.0,0.4513,9470642.65,22677268.0,0.5824
2024-05-08,3466,德晉,2024-05-09,2024-05-22,10,20,58.6,57.1,0.0256,28,13546000.0,20705000.0,0.3458,8616900.0,20705000.0,0.5838,4963200.0,20705000.0,0.7603
2024-05-08,6442,光聖,2024-05-09,2024-05-24,12,5,170.5,168.5,0.0117,29,20925412.2,36073304.0,0.4199,12955629.8,36073304.0,0.6409,7663847.5,36073304.0,0.7875
2024-05-09,6419,京晨科,2024-05-10,2024-05-23,10,5,94.1,94.1,0.0,13,894600.0,1271000.0,0.2961,666900.0,1271000.0,0.4753,429000.0,1271000.0,0.6625
2024-05-13,4303,信立,2024-05-14,2024-05-27,10,5,50.1,47.9,0.0439,27,10056200.0,18798000.0,0.465,11619500.0,38751000.0,0.7001,9833200.0,38751000.0,0.7462
2024-05-13,4562,穎漢,2024-05-14,2024-05-27,10,5,29.65,29.45,0.0067,27,12181461.8,27743694.0,0.5609,6543223.9,27743694.0,0.7642,3950756.2,27743694.0,0.8576
2024-05-15,2615,萬海,2024-05-16,2024-05-31,12,5,69.0,70.5,-0.0217,29,141142279.6,310040405.0,0.5448,81711639.8,310040405.0,0.7364,47630287.4,310040405.0,0.8464
2024-05-16,2609,陽明,2024-05-17,2024-05-30,10,5,72.0,74.1,-0.0292,29,340848551.2,486049879.0,0.2987,216085975.7,486049879.0,0.5554,147551961.15,486049879.0,0.6964
2024-05-16,6419,京晨科,2024-05-17,2024-05-30,10,20,131.0,131.0,0.0,10,461400.0,753000.0,0.3873,678000.0,1271000.0,0.4666,477200.0,1271000.0,0.6245
2024-05-16,6863,永道-KY,2024-05-17,2024-05-30,10,5,217.5,217.0,0.0023,23,3305729.4,5100992.0,0.3519,1812775.9,5100992.0,0.6446,999390.25,5100992.0,0.8041
2024-05-17,6535,順藥,2024-05-20,2024-05-31,10,5,183.5,185.0,-0.0082,22,1118400.0,2255000.0,0.504,1004400.0,2255000.0,0.5546,886750.0,2255000.0,0.6068
2024-05-20,2362,藍天,2024-05-21,2024-06-03,10,5,61.0,60.4,0.0098,28,36400693.8,90227376.0,0.5966,24992205.2,90227376.0,0.723,14206232.65,90227376.0,0.8426
2024-05-20,8089,康全電訊,2024-05-21,2024-06-03,10,5,94.7,97.4,-0.0285,27,7669000.0,14442000.0,0.469,6465500.0,14442000.0,0.5523,4752800.0,14442000.0,0.6709
2024-05-21,6419,京晨科,2024-05-22,2024-06-04,10,20,133.0,136.5,-0.0263,9,204200.0,275000.0,0.2575,458000.0,1038000.0,0.5588,485150.0,1271000.0,0.6183
2024-05-21,6442,光聖,2024-05-22,2024-06-04,10,20,178.5,181.0,-0.014,21,1323799.2,2475086.0,0.4652,2270403.4,9258153.0,0.7548,7190527.2,36073304.0,0.8007
2024-05-21,6446,藥華藥,2024-05-22,2024-06-04,10,5,432.0,430.0,0.0046,29,7833632.2,14981908.0,0.4771,4731908.2,14981908.0,0.6842,3007628.3,14981908.0,0.7992
2024-05-22,2374,佳能,2024-05-23,2024-06-07,12,5,62.1,61.7,0.0064,29,88932197.2,152241370.0,0.4158,64203604.5,152241370.0,0.5783,43279416.1,152241370.0,0.7157
2024-05-22,3064,泰偉,2024-05-23,2024-06-05,10,5,91.3,91.3,0.0,6,76800.0,160000.0,0.52,44300.0,160000.0,0.7231,29800.0,160000.0,0.8138
2024-05-22,5392,能率,2024-05-23,2024-06-05,10,5,42.05,43.2,-0.0273,29,41844800.0,58268000.0,0.2819,27948800.0,58268000.0,0.5203,15722000.0,58268000.0,0.7302
2024-05-23,8033,雷虎,2024-05-24,2024-06-06,10,5,75.7,79.7,-0.0528,29,9931074.8,15942753.0,0.3771,7834506.0,15942753.0,0.5086,5505284.8,15942753.0,0.6547
2024-05-23,8071,能率網通,2024-05-24,2024-06-06,10,5,22.6,21.4,0.0531,27,16627000.0,25419000.0,0.3459,10098700.0,25419000.0,0.6027,5243300.0,25419000.0,0.7937
2024-05-24,2359,所羅門,2024-05-27,2024-06-12,12,5,166.0,171.5,-0.0331,29,97762580.6,146083380.0,0.3308,72111514.5,146083380.0,0.5064,50976600.6,146083380.0,0.651
2024-05-27,2392,正崴,2024-05-28,2024-06-11,10,5,73.3,73.9,-0.0082,29,40010207.8,58747560.0,0.3189,26626744.7,58747560.0,0.5468,17173914.45,58747560.0,0.7077
2024-05-27,3064,泰偉,2024-05-28,2024-06-11,10,20,108.5,97.8,0.0986,8,82000.0,165000.0,0.503,72700.0,165000.0,0.5594,43500.0,165000.0,0.7364
2024-05-27,3363,上詮,2024-05-28,2024-06-11,10,5,159.0,155.0,0.0252,28,20798000.0,33125000.0,0.3721,24939500.0,60158000.0,0.5854,23369350.0,60158000.0,0.6115
2024-05-27,3491,昇達科,2024-05-28,2024-06-11,10,5,296.5,286.0,0.0354,29,5579800.0,7197000.0,0.2247,3963700.0,7197000.0,0.4493,3417150.0,7197000.0,0.5252
2024-05-27,4127,天良,2024-05-28,2024-06-11,10,5,45.55,45.4,0.0033,19,4617000.0,8597000.0,0.463,3290000.0,8597000.0,0.6173,3863950.0,11941000.0,0.6764
2024-05-28,2365,昆盈,2024-05-29,2024-06-12,10,5,36.1,36.1,0.0,27,50267859.6,146623996.0,0.6572,36862676.2,146623996.0,0.7486,20893053.0,146623996.0,0.8575
2024-05-28,5474,聰泰,2024-05-29,2024-06-12,10,5,172.0,172.0,0.0,25,4173600.0,8106000.0,0.4851,2130000.0,8106000.0,0.7372,1120200.0,8106000.0,0.8618
2024-05-28,8291,尚茂,2024-05-29,2024-06-12,10,45,9.4,9.4,0.0,3,105800.0,147000.0,0.2803,57500.0,147000.0,0.6088,31650.0,147000.0,0.7847
2024-05-29,3466,德晉,2024-05-30,2024-06-13,10,20,84.5,80.9,0.0426,26,8648800.0,14149000.0,0.3887,4661600.0,14149000.0,0.6705,5984900.0,20705000.0,0.7109
2024-05-29,3537,堡達,2024-05-30,2024-06-13,10,5,71.6,64.4,0.1006,28,5949400.0,14187000.0,0.5806,3429500.0,14187000.0,0.7583,2234950.0,14187000.0,0.8425
2024-05-29,8374,羅昇,2024-05-30,2024-06-13,10,5,54.4,54.4,0.0,25,2514692.4,8013308.0,0.6862,1719974.0,8013308.0,0.7854,886984.5,8013308.0,0.8893
2024-05-30,6231,系微,2024-05-31,2024-06-14,10,5,362.0,376.0,-0.0387,29,5183800.0,5979000.0,0.133,3106600.0,5979000.0,0.4804,1837800.0,5979000.0,0.6926
2024-05-30,8996,高力,2024-05-31,2024-06-14,10,20,492.0,501.0,-0.0183,29,7072341.6,10741584.0,0.3416,4370935.8,10741584.0,0.5931,4193705.75,13846290.0,0.6971
2024-05-31,6160,欣技,2024-06-03,2024-06-17,10,5,30.9,30.5,0.0129,24,7331200.0,15703000.0,0.5331,4362200.0,15703000.0,0.7222,2298700.0,15703000.0,0.8536
2024-05-31,8291,尚茂,2024-06-03,2024-06-17,10,60,12.4,12.4,0.0,3,221400.0,497000.0,0.5545,144100.0,497000.0,0.7101,75700.0,497000.0,0.8477
2024-06-03,3312,弘憶股,2024-06-04,2024-06-20,12,5,71.4,74.1,-0.0378,29,31984335.8,87926245.0,0.6362,25640594.5,87926245.0,0.7084,19111613.05,87926245.0,0.7826
2024-06-03,4549,桓達,2024-06-04,2024-06-18,10,5,197.0,189.5,0.0381,26,3914600.0,5820000.0,0.3274,3245400.0,5820000.0,0.4424,2486700.0,6111000.0,0.5931
2024-06-03,6695,芯鼎,2024-06-04,2024-06-18,10,5,74.0,73.1,0.0122,28,12484246.4,33448322.0,0.6268,6724820.9,33448322.0,0.7989,3845950.05,33448322.0,0.885
