stock_id,start_date,end_date,SD_close,ED_close,combination,return_rank
2379,2010-02-01,2010-04-30,38.77,39.51,201002-201005,
2382,2010-02-01,2010-04-30,27.49,25.31,201002-201005,
2383,2010-02-01,2010-04-30,10.57,17.28,201002-201005,
2384,2010-02-01,2010-04-30,21.07,23.28,201002-201005,
2385,2010-02-01,2010-04-30,25.27,27.4,201002-201005,
2388,2010-02-01,2010-04-30,34.27,34.56,201002-201005,
2392,2010-02-01,2010-04-30,31.4,29.74,201002-201005,
2393,2010-02-01,2010-04-30,42.77,44.33,201002-201005,
2395,2010-02-01,2010-04-30,25.41,27.94,201002-201005,
2401,2010-02-01,2010-04-30,19.28,18.92,201002-201005,
2403,2010-02-01,2010-04-30,26.82,45.35,201002-201005,
2404,2010-02-01,2010-04-30,13.42,13.4,201002-201005,
2408,2010-02-01,2010-04-30,164.54,171.04,201002-201005,
2409,2010-02-01,2010-04-30,23.37,24.93,201002-201005,
2412,2010-02-08,2010-04-30,36.69,37.8,201002-201005,
2439,2010-02-01,2010-04-30,25.07,24.78,201002-201005,
2441,2010-02-01,2010-04-30,11.83,13.62,201002-201005,
2448,2010-02-01,2010-04-30,80.09,84.59,201002-201005,
2449,2010-02-01,2010-04-30,6.92,7.01,201002-201005,
2450,2010-02-01,2010-04-30,20.19,21.55,201002-201005,
2451,2010-02-01,2010-04-30,39.17,37.69,201002-201005,
2452,2010-02-01,,87.4,,201002-201005,
2454,2010-02-01,2010-04-30,240.05,253.84,201002-201005,
2455,2010-02-01,2010-04-30,35.13,41.19,201002-201005,
2456,2010-02-01,2010-04-30,26.12,34.26,201002-201005,
2457,2010-02-01,2010-04-30,19.55,21.95,201002-201005,
2458,2010-02-01,2010-04-30,33.18,33.58,201002-201005,
2474,2010-02-01,2010-04-30,38.18,44.11,201002-201005,
2475,2010-02-01,2010-04-30,3.85,3.03,201002-201005,
2478,2010-02-01,2010-04-30,34.0,35.54,201002-201005,
2481,2010-02-01,2010-04-30,19.75,23.52,201002-201005,
2485,2010-02-01,2010-04-30,40.8,33.63,201002-201005,
2489,2010-02-01,2010-04-30,15.03,16.21,201002-201005,
2492,2010-02-01,2010-04-30,13.73,16.38,201002-201005,
2495,2010-02-01,2010-04-30,28.13,27.66,201002-201005,
2498,2010-02-01,2010-04-30,227.82,306.78,201002-201005,
2499,2010-02-01,2010-04-30,39.07,50.3,201002-201005,
2501,2010-02-01,2010-04-30,7.6,7.18,201002-201005,
2504,2010-02-01,2010-04-30,8.46,8.49,201002-201005,
2511,2010-02-01,2010-04-30,5.44,5.17,201002-201005,
2514,2010-02-01,2010-04-30,16.72,14.06,201002-201005,
2515,2010-02-01,2010-04-30,5.22,4.99,201002-201005,
2520,2010-02-01,2010-04-30,10.63,10.0,201002-201005,
2534,2010-02-01,2010-04-30,10.85,10.48,201002-201005,
2542,2010-02-01,2010-04-30,7.85,8.37,201002-201005,
2545,2010-02-01,2010-04-30,16.08,16.61,201002-201005,
2547,2010-02-01,2010-04-30,12.28,12.9,201002-201005,
2548,2010-02-01,2010-04-30,21.58,22.89,201002-201005,
2601,2010-02-01,2010-04-30,33.3,40.28,201002-201005,
2603,2010-02-01,2010-04-30,15.78,17.42,201002-201005,
2605,2010-02-01,2010-04-30,20.57,21.28,201002-201005,
2606,2010-02-01,2010-04-30,25.98,27.91,201002-201005,
2607,2010-02-01,2010-04-30,16.77,17.44,201002-201005,
2608,2010-02-01,2010-04-30,11.7,13.1,201002-201005,
2609,2010-02-01,2010-04-30,11.93,13.74,201002-201005,
2610,2010-02-01,2010-04-30,8.57,10.88,201002-201005,
2612,2010-02-01,2010-04-30,53.05,52.17,201002-201005,
2615,2010-02-01,2010-04-30,6.1,7.64,201002-201005,
2617,2010-02-01,2010-04-30,20.77,21.0,201002-201005,
2618,2010-02-01,2010-04-30,7.26,9.58,201002-201005,
2633,2010-02-01,2010-04-30,3.81,3.41,201002-201005,
2637,2010-02-01,2010-04-30,13.78,14.42,201002-201005,
2704,2010-02-01,2010-04-30,29.84,28.25,201002-201005,
2707,2010-02-01,2010-04-30,104.44,106.89,201002-201005,
2801,2010-02-01,2010-04-30,6.19,6.12,201002-201005,
2809,2010-02-01,2010-04-30,4.77,5.24,201002-201005,
2812,2010-02-01,2010-04-30,3.1,3.29,201002-201005,
2820,2010-02-01,2010-04-30,3.53,3.67,201002-201005,
2823,2010-02-01,2010-04-30,7.07,8.34,201002-201005,
2833,2010-02-01,2010-04-30,28.44,29.07,201002-201005,
2834,2010-02-01,2010-04-30,3.62,3.73,201002-201005,
2837,2010-02-01,2010-04-30,15.41,13.0,201002-201005,
2838,2010-02-01,2010-04-30,2.72,2.69,201002-201005,
2845,2010-02-01,2010-04-30,3.94,3.87,201002-201005,
2847,2010-02-01,2010-04-30,4.71,5.08,201002-201005,
2849,2010-02-01,2010-04-30,4.67,5.88,201002-201005,
2854,2010-02-01,2010-04-30,14.95,14.72,201002-201005,
2855,2010-02-01,2010-04-30,7.48,7.64,201002-201005,
2856,2010-02-01,2010-04-30,8.54,8.41,201002-201005,
2880,2010-02-01,2010-04-30,6.23,6.28,201002-201005,
2881,2010-02-01,2010-04-30,13.76,14.3,201002-201005,
2882,2010-02-01,2010-04-30,24.09,22.95,201002-201005,
2883,2010-02-01,2010-04-30,4.49,4.58,201002-201005,
2884,2010-02-01,2010-04-30,3.27,3.84,201002-201005,
2885,2010-02-01,2010-04-30,8.68,8.52,201002-201005,
2886,2010-02-01,2010-04-30,7.91,8.46,201002-201005,
2887,2010-02-03,2010-04-30,3.8,3.61,201002-201005,
2887C,2010-02-03,2010-04-27,28.67,28.8,201002-201005,
2888,2010-02-01,2010-04-30,7.94,8.04,201002-201005,
2889,2010-02-01,2010-04-30,4.15,4.09,201002-201005,
2890,2010-02-01,2010-04-30,3.95,4.02,201002-201005,
2891,2010-02-01,2010-04-30,5.65,5.88,201002-201005,
2892,2010-02-01,2010-04-30,6.2,6.09,201002-201005,
2897,2010-02-01,2010-04-30,4.95,5.98,201002-201005,
2903,2010-02-01,2010-04-30,13.16,12.17,201002-201005,
2905,2010-02-01,2010-04-30,5.85,6.1,201002-201005,
2908,2010-02-01,2010-04-30,8.43,8.89,201002-201005,
2912,2010-02-01,2010-04-30,46.44,56.33,201002-201005,
2913,2010-02-01,2010-04-30,14.32,14.35,201002-201005,
2915,2010-02-01,2010-04-30,34.44,50.0,201002-201005,
3005,2010-02-01,2010-04-30,10.41,9.92,201002-201005,
3006,2010-02-01,2010-04-30,25.77,39.89,201002-201005,
3008,2010-02-01,2010-04-30,285.03,363.72,201002-201005,
3009,2010-02-01,,24.4,,201002-201005,
3016,2010-02-01,2010-04-30,25.98,28.06,201002-201005,
3017,2010-02-01,2010-04-30,17.52,20.19,201002-201005,
3019,2010-02-01,2010-04-30,49.68,42.56,201002-201005,
3022,2010-02-01,2010-04-30,25.89,29.4,201002-201005,
3023,2010-02-01,2010-04-30,10.06,11.91,201002-201005,
3026,2010-02-01,2010-04-30,31.51,31.98,201002-201005,
3034,2010-02-01,2010-04-30,35.02,41.07,201002-201005,
3035,2010-02-01,2010-04-30,53.02,48.31,201002-201005,
3036,2010-02-01,2010-04-30,7.86,13.01,201002-201005,
3037,2010-02-01,2010-04-30,25.03,32.69,201002-201005,
3041,2010-02-01,2010-04-30,141.91,149.85,201002-201005,
3042,2010-02-01,2010-04-30,20.19,20.51,201002-201005,
3044,2010-02-01,2010-04-30,47.17,47.17,201002-201005,
3045,2010-02-01,2010-04-30,31.93,31.56,201002-201005,
3049,2010-02-01,2010-04-30,30.24,28.97,201002-201005,
3059,2010-02-01,2010-04-30,42.64,39.29,201002-201005,
3060,2010-02-01,2010-04-30,33.3,40.75,201002-201005,
3061,2010-02-01,2010-04-30,37.83,44.98,201002-201005,
3062,2010-02-01,2010-04-30,31.18,31.04,201002-201005,
3149,2010-02-01,2010-04-30,106.94,99.47,201002-201005,
3189,2010-02-01,2010-04-30,49.26,49.99,201002-201005,
3231,2010-02-01,2010-04-30,17.67,17.96,201002-201005,
3311,2010-02-01,2010-04-30,123.31,117.51,201002-201005,
3367,2010-02-01,2010-04-30,28.3,25.65,201002-201005,
3376,2010-02-01,2010-04-30,60.97,59.52,201002-201005,
3383,2010-02-01,2010-04-30,169.29,210.07,201002-201005,
3406,2010-02-01,2010-04-30,38.68,53.15,201002-201005,
3443,2010-02-01,2010-04-30,101.08,100.05,201002-201005,
3474,2010-02-01,2010-04-30,23.0,22.35,201002-201005,
3481,2010-02-01,2010-04-30,37.96,34.21,201002-201005,
3504,2010-02-01,2010-04-30,202.53,224.77,201002-201005,
3514,2010-02-01,2010-04-30,62.65,71.9,201002-201005,
3515,2010-02-01,2010-04-30,48.49,50.5,201002-201005,
3519,2010-02-01,2010-04-30,60.0,58.11,201002-201005,
3532,2010-02-01,2010-04-30,132.46,131.57,201002-201005,
3533,2010-02-01,2010-04-30,84.52,118.89,201002-201005,
3534,2010-02-01,2010-04-30,91.49,135.35,201002-201005,
3561,2010-02-01,2010-04-30,42.38,55.56,201002-201005,
3573,2010-02-01,2010-04-30,111.41,144.53,201002-201005,
3576,2010-02-01,2010-04-30,89.23,101.44,201002-201005,
3622,2010-02-01,2010-04-30,218.21,202.43,201002-201005,
3653,2010-02-01,2010-04-30,63.12,85.99,201002-201005,
3702,2010-02-01,2010-04-30,18.62,24.16,201002-201005,
4426,2010-02-01,2010-04-30,3.69,5.47,201002-201005,
4532,2010-02-01,2010-04-30,4.61,6.04,201002-201005,
4725,2010-02-01,2010-04-30,59.85,114.63,201002-201005,
4733,2010-02-01,2010-04-30,40.05,48.8,201002-201005,
4736,2010-02-02,2010-04-30,55.52,54.12,201002-201005,
4904,2010-02-01,2010-04-30,18.46,18.46,201002-201005,
4906,2010-02-01,2010-04-30,27.96,26.24,201002-201005,
4915,2010-02-03,2010-04-30,18.05,19.49,201002-201005,
5007,2010-02-01,2010-04-30,10.28,10.61,201002-201005,
5203,2010-02-01,2010-04-30,80.98,79.88,201002-201005,
5306,2010-02-01,2010-04-30,3.93,4.03,201002-201005,
5388,2010-02-01,2010-04-30,11.09,11.58,201002-201005,
5434,2010-02-01,2010-04-30,14.93,15.01,201002-201005,
5469,2010-02-01,2010-04-30,14.9,16.11,201002-201005,
5522,2010-02-01,2010-04-30,19.22,19.19,201002-201005,
5531,2010-02-01,2010-04-30,12.96,12.55,201002-201005,
5534,2010-02-01,2010-04-30,18.17,19.36,201002-201005,
5608,2010-02-01,2010-04-30,37.34,39.17,201002-201005,
5854,2010-02-01,2010-04-30,15.44,15.93,201002-201005,
6005,2010-02-01,2010-04-30,6.34,5.91,201002-201005,
6116,2010-02-01,2010-04-30,9.91,8.9,201002-201005,
6120,2010-02-01,2010-04-30,23.64,29.75,201002-201005,
6153,2010-02-01,2010-04-30,14.81,19.09,201002-201005,
6166,2010-02-01,2010-04-30,11.88,19.1,201002-201005,
6176,2010-02-01,2010-04-30,13.42,14.75,201002-201005,
6197,2010-02-01,2010-04-30,79.58,67.92,201002-201005,
6206,2010-02-01,2010-04-30,21.75,24.84,201002-201005,
6213,2010-02-01,2010-04-30,12.4,17.45,201002-201005,
6214,2010-02-01,2010-04-30,15.41,17.83,201002-201005,
6230,2010-02-01,2010-04-30,28.4,28.48,201002-201005,
6239,2010-02-01,2010-04-30,44.43,48.98,201002-201005,
6269,2010-02-01,2010-04-30,15.48,16.94,201002-201005,
6271,2010-02-01,2010-04-30,74.65,74.32,201002-201005,
6278,2010-02-01,2010-04-30,24.86,26.04,201002-201005,
6282,2010-02-01,2010-04-30,11.28,11.15,201002-201005,
6285,2010-02-01,2010-04-30,20.35,22.5,201002-201005,
6286,2010-02-01,2010-04-30,225.68,243.66,201002-201005,
6505,2010-02-01,2010-04-30,49.37,50.47,201002-201005,
6605,2010-02-01,2010-04-30,46.19,46.24,201002-201005,
8008,2010-02-01,2010-04-30,26.05,27.75,201002-201005,
8016,2010-02-01,2010-04-30,20.88,21.62,201002-201005,
8046,2010-02-01,2010-04-30,85.2,88.55,201002-201005,
8078,2010-02-01,2010-04-30,31.6,30.95,201002-201005,
8131,2010-02-01,2010-04-30,19.1,20.94,201002-201005,
8163,2010-02-01,2010-04-30,18.9,18.75,201002-201005,
8201,2010-02-01,2010-04-30,26.31,25.91,201002-201005,
8926,2010-02-01,2010-04-30,6.05,6.46,201002-201005,
9904,2010-02-01,2010-04-30,12.33,14.08,201002-201005,
9907,2010-02-01,2010-04-30,6.71,7.83,201002-201005,
9910,2010-02-01,2010-04-30,8.96,11.11,201002-201005,
9914,2010-02-01,2010-04-30,25.39,25.61,201002-201005,
9917,2010-02-01,2010-04-30,24.49,23.79,201002-201005,
9921,2010-02-01,2010-04-30,53.19,59.57,201002-201005,
9925,2010-02-01,2010-04-30,10.19,11.08,201002-201005,
9930,2010-02-01,2010-04-30,17.35,17.54,201002-201005,
9933,2010-02-01,2010-04-30,15.2,15.45,201002-201005,
9938,2010-02-01,2010-04-30,12.86,15.32,201002-201005,
9939,2010-02-01,2010-04-30,25.76,29.22,201002-201005,
9940,2010-02-01,2010-04-30,11.67,12.24,201002-201005,
9941,2010-02-01,2010-04-30,9.61,11.45,201002-201005,
9945,2010-02-01,2010-04-30,13.48,17.51,201002-201005,
9958,2010-02-01,2010-04-30,7.93,7.47,201002-201005,
1101,2010-03-01,2010-05-31,10.69,9.71,201003-201006,
1102,2010-03-01,2010-05-31,12.12,11.16,201003-201006,
1104,2010-03-01,2010-05-31,6.35,5.76,201003-201006,
1201,2010-03-01,2010-05-31,27.5,27.34,201003-201006,
1210,2010-03-01,2010-05-31,9.85,7.94,201003-201006,
1215,2010-03-01,2010-05-31,5.35,5.85,201003-201006,
1216,2010-03-01,2010-05-31,15.73,14.23,201003-201006,
1227,2010-03-01,2010-05-31,9.6,17.81,201003-201006,
1229,2010-03-01,2010-05-31,3.65,3.88,201003-201006,
1232,2010-03-01,2010-05-31,16.74,17.69,201003-201006,
1234,2010-03-01,2010-05-31,13.08,14.78,201003-201006,
1301,2010-03-01,2010-05-31,34.38,32.28,201003-201006,
1303,2010-03-01,2010-05-31,32.59,27.24,201003-201006,
1304,2010-03-01,2010-05-31,8.3,8.02,201003-201006,
1307,2010-03-01,2010-05-31,13.9,13.9,201003-201006,
1308,2010-03-01,2010-05-31,7.89,7.63,201003-201006,
1312,2010-03-01,2010-05-31,9.75,7.03,201003-201006,
1313,2010-03-01,2010-05-31,7.56,7.95,201003-201006,
1314,2010-03-01,2010-05-31,6.84,8.39,201003-201006,
1319,2010-03-01,2010-05-31,27.96,26.98,201003-201006,
1326,2010-03-01,2010-05-31,37.1,36.69,201003-201006,
1402,2010-03-01,2010-05-31,16.59,14.5,201003-201006,
1409,2010-03-01,2010-05-31,5.67,5.19,201003-201006,
1434,2010-03-01,2010-05-31,12.23,11.51,201003-201006,
1440,2010-03-01,2010-05-31,7.85,8.13,201003-201006,
1476,2010-03-01,2010-05-31,9.8,9.56,201003-201006,
1477,2010-03-01,2010-05-31,23.15,27.53,201003-201006,
1503,2010-03-01,2010-05-31,24.78,23.18,201003-201006,
1504,2010-03-01,2010-05-31,7.11,7.22,201003-201006,
1507,2010-03-01,2010-05-31,14.95,17.33,201003-201006,
1532,2010-03-01,2010-05-31,14.11,13.78,201003-201006,
1536,2010-03-01,2010-05-31,9.51,9.37,201003-201006,
1605,2010-03-01,2010-05-31,7.15,7.35,201003-201006,
1702,2010-03-01,2010-05-31,17.08,18.11,201003-201006,
1704,2010-03-01,2010-05-31,24.82,24.18,201003-201006,
1707,2010-03-01,2010-05-31,21.78,22.62,201003-201006,
1710,2010-03-01,2010-05-31,14.47,12.31,201003-201006,
1714,2010-03-01,2010-05-31,8.07,7.26,201003-201006,
1717,2010-03-01,2010-05-31,13.12,12.55,201003-201006,
1718,2010-03-01,2010-05-31,5.96,7.29,201003-201006,
1722,2010-03-01,2010-05-31,55.93,49.04,201003-201006,
1723,2010-03-01,2010-05-31,43.73,49.43,201003-201006,
1736,2010-03-01,2010-05-31,20.77,20.45,201003-201006,
1795,2010-03-01,2010-05-31,20.15,30.49,201003-201006,
1802,2010-03-01,2010-05-31,19.94,20.38,201003-201006,
1808,2010-03-01,2010-05-31,1.86,2.39,201003-201006,
1903,2010-03-01,2010-05-31,70.0,66.3,201003-201006,
1904,2010-03-01,2010-05-31,5.94,5.6,201003-201006,
1907,2010-03-01,2010-05-31,6.52,6.33,201003-201006,
1909,2010-03-01,2010-05-31,5.16,4.93,201003-201006,
2002,2010-03-01,2010-05-31,17.2,16.02,201003-201006,
2006,2010-03-01,2010-05-31,25.36,18.97,201003-201006,
2014,2010-03-01,2010-05-31,11.86,10.57,201003-201006,
2015,2010-03-01,2010-05-31,21.87,18.0,201003-201006,
2023,2010-03-01,2010-05-31,6.76,6.37,201003-201006,
2027,2010-03-01,2010-05-31,6.65,5.68,201003-201006,
2032,2010-03-01,2010-05-31,15.48,12.0,201003-201006,
2049,2010-03-01,2010-05-31,29.21,38.7,201003-201006,
2059,2010-03-01,2010-05-31,116.76,117.77,201003-201006,
2101,2010-03-01,2010-05-31,27.34,25.46,201003-201006,
2103,2010-03-01,2010-05-31,15.68,17.82,201003-201006,
2104,2010-03-01,2010-05-31,11.91,13.1,201003-201006,
2105,2010-03-01,2010-05-31,21.87,22.9,201003-201006,
2106,2010-03-01,2010-05-31,11.23,10.41,201003-201006,
2107,2010-03-01,2010-05-31,12.29,10.72,201003-201006,
2108,2010-03-01,2010-05-31,6.79,6.75,201003-201006,
2201,2010-03-01,2010-05-31,40.24,39.99,201003-201006,
2204,2010-03-01,2010-05-31,21.75,21.14,201003-201006,
2206,2010-03-01,2010-05-31,7.76,7.6,201003-201006,
2207,2010-03-01,2010-05-31,40.78,48.56,201003-201006,
2208,2010-03-01,2010-05-31,42.13,40.78,201003-201006,
2227,2010-03-01,2010-05-31,26.7,35.82,201003-201006,
2231,2010-03-01,2010-05-31,15.79,18.02,201003-201006,
2301,2010-03-01,2010-05-31,15.72,13.66,201003-201006,
2303,2010-03-01,2010-05-31,7.56,7.13,201003-201006,
2308,2010-03-01,2010-05-31,56.57,60.16,201003-201006,
2311,2010-03-01,2010-05-31,14.54,14.62,201003-201006,
2312,2010-03-01,2010-05-31,7.16,6.71,201003-201006,
2313,2010-03-01,2010-05-31,5.09,4.85,201003-201006,
2315,2010-03-01,2010-05-31,13.2,12.35,201003-201006,
2317,2010-03-01,2010-05-31,59.26,56.54,201003-201006,
2323,2010-03-01,2010-05-31,8.34,8.05,201003-201006,
2324,2010-03-01,2010-05-31,18.07,15.63,201003-201006,
2325,2010-03-01,2010-05-31,24.46,22.92,201003-201006,
2327,2010-03-01,2010-05-31,25.44,33.03,201003-201006,
2328,2010-03-01,2010-05-31,32.07,27.7,201003-201006,
2330,2010-03-01,2010-05-31,36.95,37.32,201003-201006,
2331,2010-03-01,2010-05-31,9.25,8.01,201003-201006,
2332,2010-03-01,2010-05-31,21.76,16.5,201003-201006,
2337,2010-03-01,2010-05-31,24.47,29.58,201003-201006,
2340,2010-03-01,2010-05-31,17.33,16.27,201003-201006,
2344,2010-03-01,2010-05-31,5.84,6.13,201003-201006,
2345,2010-03-01,2010-05-31,6.65,7.28,201003-201006,
2347,2010-03-01,2010-05-31,26.39,25.97,201003-201006,
2349,2010-03-01,2010-05-31,30.32,30.55,201003-201006,
2350,2010-03-01,2010-05-31,19.65,20.8,201003-201006,
2352,2010-03-01,2010-05-31,9.28,9.72,201003-201006,
2353,2010-03-01,2010-05-31,50.54,44.73,201003-201006,
2354,2010-03-01,2010-05-31,55.18,54.71,201003-201006,
2355,2010-03-01,2010-05-31,13.89,12.54,201003-201006,
2356,2010-03-01,2010-05-31,7.27,7.05,201003-201006,
2357,2010-03-01,2010-05-17,17.89,15.79,201003-201006,
2360,2010-03-01,2010-05-31,37.52,35.3,201003-201006,
2362,2010-03-01,2010-05-31,34.85,33.55,201003-201006,
2363,2010-03-01,2010-05-31,22.67,21.82,201003-201006,
2367,2010-03-01,2010-05-31,7.19,6.83,201003-201006,
2368,2010-03-01,2010-05-31,10.94,10.32,201003-201006,
2371,2010-03-01,2010-05-31,17.29,14.94,201003-201006,
2373,2010-03-01,2010-05-31,23.49,27.24,201003-201006,
2374,2010-03-01,2010-05-31,36.64,32.57,201003-201006,
2376,2010-03-01,2010-05-31,11.39,12.88,201003-201006,
2377,2010-03-01,2010-05-31,8.57,7.96,201003-201006,
2379,2010-03-01,2010-05-31,39.97,35.73,201003-201006,
2382,2010-03-01,2010-05-31,27.91,24.84,201003-201006,
2383,2010-03-01,2010-05-31,12.06,14.39,201003-201006,
2384,2010-03-01,2010-05-31,20.27,21.02,201003-201006,
2385,2010-03-01,2010-05-31,26.32,25.73,201003-201006,
2388,2010-03-01,2010-05-31,32.73,48.23,201003-201006,
2392,2010-03-01,2010-05-31,29.3,24.39,201003-201006,
2393,2010-03-01,2010-05-31,41.7,38.94,201003-201006,
2395,2010-03-01,2010-05-31,26.28,26.75,201003-201006,
2401,2010-03-01,2010-05-31,17.16,15.77,201003-201006,
2403,2010-03-01,2010-05-31,30.7,42.12,201003-201006,
2404,2010-03-01,2010-05-31,13.7,12.85,201003-201006,
2408,2010-03-01,2010-05-31,157.43,163.31,201003-201006,
2409,2010-03-01,2010-05-31,23.33,21.42,201003-201006,
2412,2010-03-01,2010-05-31,38.11,38.04,201003-201006,
2439,2010-03-01,2010-05-31,22.58,21.71,201003-201006,
2441,2010-03-01,2010-05-31,12.14,12.73,201003-201006,
2448,2010-03-01,2010-05-31,74.17,78.17,201003-201006,
2449,2010-03-01,2010-05-31,6.83,6.57,201003-201006,
2450,2010-03-01,2010-05-31,21.08,21.49,201003-201006,
2451,2010-03-01,2010-05-31,41.44,31.87,201003-201006,
2452,2010-03-01,,88.0,,201003-201006,
2454,2010-03-01,2010-05-31,246.23,248.61,201003-201006,
2455,2010-03-01,2010-05-31,38.36,37.19,201003-201006,
2456,2010-03-01,2010-05-31,29.9,31.44,201003-201006,
2457,2010-03-01,2010-05-31,18.98,20.61,201003-201006,
2458,2010-03-01,2010-05-31,31.0,29.87,201003-201006,
2474,2010-03-01,2010-05-31,35.68,41.83,201003-201006,
2475,2010-03-01,2010-05-31,3.16,2.15,201003-201006,
2478,2010-03-01,2010-05-31,38.28,29.29,201003-201006,
2481,2010-03-01,2010-05-31,20.98,23.0,201003-201006,
2485,2010-03-01,2010-05-31,40.3,31.16,201003-201006,
2489,2010-03-01,2010-05-31,14.49,15.18,201003-201006,
2492,2010-03-01,2010-05-31,14.53,14.45,201003-201006,
2495,2010-03-01,2010-05-31,27.81,24.6,201003-201006,
2498,2010-03-01,2010-05-31,235.42,315.11,201003-201006,
2499,2010-03-01,2010-05-31,39.23,45.23,201003-201006,
2501,2010-03-01,2010-05-31,7.58,6.46,201003-201006,
2504,2010-03-01,2010-05-31,8.3,8.52,201003-201006,
2511,2010-03-01,2010-05-31,5.07,4.98,201003-201006,
2514,2010-03-01,2010-05-31,16.14,12.15,201003-201006,
2515,2010-03-01,2010-05-31,4.95,4.72,201003-201006,
2520,2010-03-01,2010-05-31,10.42,8.98,201003-201006,
2534,2010-03-01,2010-05-31,10.73,9.45,201003-201006,
2542,2010-03-01,2010-05-31,8.16,8.32,201003-201006,
2545,2010-03-01,2010-05-31,15.96,14.34,201003-201006,
2547,2010-03-01,2010-05-31,11.73,12.03,201003-201006,
2548,2010-03-01,2010-05-31,22.43,22.03,201003-201006,
2601,2010-03-01,2010-05-31,34.07,36.02,201003-201006,
2603,2010-03-01,2010-05-31,16.43,15.78,201003-201006,
2605,2010-03-01,2010-05-31,20.37,20.29,201003-201006,
2606,2010-03-01,2010-05-31,26.36,27.26,201003-201006,
2607,2010-03-01,2010-05-31,17.1,15.49,201003-201006,
2608,2010-03-01,2010-05-31,12.64,12.75,201003-201006,
2609,2010-03-01,2010-05-31,12.25,13.95,201003-201006,
2610,2010-03-01,2010-05-31,8.53,11.97,201003-201006,
2612,2010-03-01,2010-05-31,53.81,46.01,201003-201006,
2615,2010-03-01,2010-05-31,6.35,6.94,201003-201006,
2617,2010-03-01,2010-05-31,20.74,20.26,201003-201006,
2618,2010-03-01,2010-05-31,7.14,10.36,201003-201006,
2633,2010-03-01,2010-05-31,3.65,3.18,201003-201006,
2637,2010-03-01,2010-05-31,13.78,14.71,201003-201006,
2704,2010-03-01,2010-05-31,27.6,28.25,201003-201006,
2707,2010-03-01,2010-05-31,98.82,99.25,201003-201006,
2801,2010-03-01,2010-05-31,6.21,5.54,201003-201006,
2809,2010-03-01,2010-05-31,4.66,5.09,201003-201006,
2812,2010-03-01,2010-05-31,3.14,3.12,201003-201006,
2820,2010-03-01,2010-05-31,3.68,3.53,201003-201006,
2823,2010-03-01,2010-05-31,7.32,8.35,201003-201006,
2833,2010-03-01,2010-05-31,28.77,25.3,201003-201006,
2834,2010-03-01,2010-05-31,3.66,3.57,201003-201006,
2837,2010-03-01,2010-05-31,13.0,10.66,201003-201006,
2838,2010-03-01,2010-05-31,2.75,2.49,201003-201006,
2845,2010-03-01,2010-05-31,3.79,3.59,201003-201006,
2847,2010-03-01,2010-05-31,4.96,4.72,201003-201006,
2849,2010-03-01,2010-05-31,4.68,5.32,201003-201006,
2854,2010-03-01,2010-05-31,15.19,12.52,201003-201006,
2855,2010-03-01,2010-05-31,7.38,6.31,201003-201006,
2856,2010-03-01,2010-05-31,8.71,7.3,201003-201006,
2880,2010-03-01,2010-05-31,6.67,6.09,201003-201006,
2881,2010-03-01,2010-05-31,13.43,13.63,201003-201006,
2882,2010-03-01,2010-05-31,23.86,21.57,201003-201006,
2883,2010-03-01,2010-05-31,4.58,4.26,201003-201006,
2884,2010-03-01,2010-05-31,3.31,3.52,201003-201006,
2885,2010-03-01,2010-05-31,8.52,7.68,201003-201006,
2886,2010-03-01,2010-05-31,8.21,7.79,201003-201006,
2887,2010-03-01,2010-05-31,3.36,3.37,201003-201006,
2887C,2010-03-01,2010-05-31,28.62,28.76,201003-201006,
2888,2010-03-01,2010-05-31,7.84,7.38,201003-201006,
